Gene stable ID	Gene name	Chromosome/scaffold name	Gene start (bp)
ENSG00000206072	SERPINB11	18	63647579
ENSG00000057149	SERPINB3	18	63655197
ENSG00000166396	SERPINB7	18	63752935
ENSG00000197632	SERPINB2	18	63871692
ENSG00000242550	SERPINB10	18	63897174
ENSG00000221887	HMSD	18	63949301
ENSG00000166401	SERPINB8	18	63970029
ENSG00000081138	CDH7	18	65750252
ENSG00000071991	CDH19	18	66501083
ENSG00000171451	DSEL	18	67506587
ENSG00000166479	TMX3	18	68673688
ENSG00000150636	CCDC102B	18	68715209
ENSG00000206052	DOK6	18	69400888
ENSG00000150637	CD226	18	69831158
ENSG00000176225	RTTN	18	70003031
ENSG00000170677	SOCS6	18	70289045
ENSG00000141668	CBLN2	18	72536680
ENSG00000166342	NETO1	18	72742314
ENSG00000141665	FBXO15	18	74073353
ENSG00000075336	TIMM21	18	74148523
ENSG00000166347	CYB5A	18	74250846
ENSG00000206043	C18orf63	18	74315839
ENSG00000187773	DIPK1C	18	74434775
ENSG00000133313	CNDP2	18	74495816
ENSG00000150656	CNDP1	18	74534500
ENSG00000215421	ZNF407	18	74597870
ENSG00000180011	ZADH2	18	75195113
ENSG00000179981	TSHZ1	18	75210755
ENSG00000206026	SMIM21	18	75409476
ENSG00000101493	ZNF516	18	76357682
ENSG00000130856	ZNF236	18	76822557
ENSG00000197971	MBP	18	76978827
ENSG00000166573	GALR1	18	77249848
ENSG00000256463	SALL3	18	78979818
ENSG00000166377	ATP9B	18	79069285
ENSG00000131196	NFATC1	18	79395856
ENSG00000060069	CTDP1	18	79679803
ENSG00000178342	KCNG2	18	79797938
ENSG00000122490	SLC66A2	18	79902420
ENSG00000226742	HSBP1L1	18	79964582
ENSG00000141759	TXNL4A	18	79970813
ENSG00000101546	RBFA	18	80034389
ENSG00000101544	ADNP2	18	80109262
ENSG00000178184	PARD6G	18	80157232
ENSG00000176695	OR4F17	19	107104
ENSG00000141934	PLPP2	19	281040
ENSG00000105556	MIER2	19	305573
ENSG00000105549	THEG	19	361747
ENSG00000183186	C2CD4C	19	405445
ENSG00000129946	SHC2	19	416589
ENSG00000181781	ODF3L2	19	463346
ENSG00000099866	MADCAM1	19	489176
ENSG00000141933	TPGS1	19	507497
ENSG00000099804	CDC34	19	531760
ENSG00000197540	GZMM	19	544034
ENSG00000172270	BSG	19	571277
ENSG00000099822	HCN2	19	589881
ENSG00000099821	POLRMT	19	617221
ENSG00000070388	FGF22	19	639879
ENSG00000070423	RNF126	19	647526
ENSG00000070404	FSTL3	19	676392
ENSG00000185198	PRSS57	19	685546
ENSG00000099864	PALM	19	708935
ENSG00000099812	MISP	19	751112
ENSG00000011304	PTBP1	19	797075
ENSG00000129951	PLPPR3	19	812488
ENSG00000172232	AZU1	19	825097
ENSG00000196415	PRTN3	19	840999
ENSG00000197561	ELANE	19	851014
ENSG00000197766	CFD	19	859664
ENSG00000175221	MED16	19	867630
ENSG00000198858	R3HDM4	19	896503
ENSG00000116014	KISS1R	19	917287
ENSG00000116017	ARID3A	19	925781
ENSG00000065268	WDR18	19	984332
ENSG00000116032	GRIN3B	19	1000419
ENSG00000182087	TMEM259	19	1009648
ENSG00000064666	CNN2	19	1026586
ENSG00000064687	ABCA7	19	1039997
ENSG00000180448	ARHGAP45	19	1065923
ENSG00000099817	POLR2E	19	1086574
ENSG00000167468	GPX4	19	1103994
ENSG00000064932	SBNO2	19	1107637
ENSG00000118046	STK11	19	1177558
ENSG00000099625	CBARP	19	1228287
ENSG00000099624	ATP5F1D	19	1241746
ENSG00000167470	MIDN	19	1248553
ENSG00000099622	CIRBP	19	1259384
ENSG00000228300	FAM174C	19	1275530
ENSG00000099617	EFNA2	19	1285873
ENSG00000160953	PWWP3A	19	1354711
ENSG00000115286	NDUFS7	19	1383527
ENSG00000130005	GAMT	19	1397026
ENSG00000071626	DAZAP1	19	1407569
ENSG00000115268	RPS15	19	1438358
ENSG00000115266	APC2	19	1446302
ENSG00000119559	C19orf25	19	1461143
ENSG00000115257	PCSK4	19	1481428
ENSG00000115255	REEP6	19	1491166
ENSG00000185761	ADAMTSL5	19	1505022
ENSG00000185988	PLK5	19	1508023
ENSG00000181588	MEX3D	19	1554672
ENSG00000071655	MBD3	19	1573596
ENSG00000127540	UQCR11	19	1597169
ENSG00000071564	TCF3	19	1609290
ENSG00000205922	ONECUT3	19	1753506
ENSG00000130270	ATP8B3	19	1782075
ENSG00000079313	REXO1	19	1815248
ENSG00000129911	KLF16	19	1852399
ENSG00000129968	ABHD17A	19	1876810
ENSG00000227500	SCAMP4	19	1905372
ENSG00000213638	ADAT3	19	1905399
ENSG00000133275	CSNK1G2	19	1941172
ENSG00000133243	BTBD2	19	1985438
ENSG00000099875	MKNK2	19	2037465
ENSG00000172081	MOB3A	19	2071036
ENSG00000099840	IZUMO4	19	2096429
ENSG00000065000	AP3D1	19	2100988
ENSG00000104885	DOT1L	19	2163933
ENSG00000104886	PLEKHJ1	19	2230084
ENSG00000104897	SF3A2	19	2236824
ENSG00000104899	AMH	19	2249309
ENSG00000167476	JSRP1	19	2252252
ENSG00000104904	OAZ1	19	2269509
ENSG00000188305	PEAK3	19	2274631
ENSG00000220008	LINGO3	19	2289784
ENSG00000130332	LSM7	19	2321520
ENSG00000005206	SPPL2B	19	2328615
ENSG00000178297	TMPRSS9	19	2360238
ENSG00000099800	TIMM13	19	2425625
ENSG00000176619	LMNB2	19	2427638
ENSG00000099860	GADD45B	19	2476122
ENSG00000176533	GNG7	19	2511219
ENSG00000176490	DIRAS1	19	2714567
ENSG00000141873	SLC39A3	19	2732204
ENSG00000104969	SGTA	19	2754715
ENSG00000172009	THOP1	19	2785503
ENSG00000172006	ZNF554	19	2819868
ENSG00000186300	ZNF555	19	2841437
ENSG00000172000	ZNF556	19	2867335
ENSG00000171970	ZNF57	19	2900928
ENSG00000175691	ZNF77	19	2933218
ENSG00000104953	TLE6	19	2977538
ENSG00000065717	TLE2	19	2997639
ENSG00000104964	TLE5	19	3052910
ENSG00000088256	GNA11	19	3094362
ENSG00000060558	GNA15	19	3136033
ENSG00000125910	S1PR4	19	3172346
ENSG00000125912	NCLN	19	3185563
ENSG00000161082	CELF5	19	3224661
ENSG00000141905	NFIC	19	3314403
ENSG00000095932	SMIM24	19	3473986
ENSG00000129932	DOHH	19	3490821
ENSG00000105325	FZR1	19	3506311
ENSG00000161091	MFSD12	19	3538261
ENSG00000183397	C19orf71	19	3539171
ENSG00000064961	HMG20B	19	3572777
ENSG00000179855	GIPC3	19	3585478
ENSG00000006638	TBXA2R	19	3594507
ENSG00000105298	CACTIN	19	3610645
ENSG00000186111	PIP5K1C	19	3630183
ENSG00000105289	TJP3	19	3708362
ENSG00000011132	APBA3	19	3750772
ENSG00000183617	MRPL54	19	3762682
ENSG00000173976	RAX2	19	3769089
ENSG00000007264	MATK	19	3777970
ENSG00000105278	ZFR2	19	3804024
ENSG00000167654	ATCAY	19	3879864
ENSG00000077009	NMRK2	19	3933069
ENSG00000167657	DAPK3	19	3958453
ENSG00000167658	EEF2	19	3976056
ENSG00000105229	PIAS4	19	4007736
ENSG00000178951	ZBTB7A	19	4043303
ENSG00000126934	MAP2K2	19	4090321
ENSG00000060566	CREB3L3	19	4153631
ENSG00000077463	SIRT6	19	4174109
ENSG00000089847	ANKRD24	19	4182689
ENSG00000105246	EBI3	19	4229523
ENSG00000105248	YJU2	19	4247080
ENSG00000105251	SHD	19	4279266
ENSG00000167664	TMIGD2	19	4292232
ENSG00000105255	FSD1	19	4304598
ENSG00000178078	STAP2	19	4324043
ENSG00000008382	MPND	19	4343527
ENSG00000141985	SH3GL1	19	4360370
ENSG00000167670	CHAF1A	19	4402640
ENSG00000167671	UBXN6	19	4444999
ENSG00000167674	HDGFL2	19	4472297
ENSG00000167676	PLIN4	19	4502192
ENSG00000214456	PLIN5	19	4522531
ENSG00000171236	LRG1	19	4536402
ENSG00000167680	SEMA6B	19	4542593
ENSG00000185361	TNFAIP8L1	19	4639516
ENSG00000074842	MYDGF	19	4641374
ENSG00000142002	DPP9	19	4675224
ENSG00000141965	FEM1A	19	4791734
ENSG00000127666	TICAM1	19	4815932
ENSG00000105355	PLIN3	19	4838341
ENSG00000205784	ARRDC5	19	4890437
ENSG00000276043	UHRF1	19	4903080
ENSG00000127663	KDM4B	19	4969113
ENSG00000105426	PTPRS	19	5158495
ENSG00000105428	ZNRF4	19	5455417
ENSG00000223573	TINCR	19	5558167
ENSG00000130254	SAFB2	19	5586999
ENSG00000160633	SAFB	19	5623035
ENSG00000130255	RPL36	19	5674947
ENSG00000174917	MICOS13	19	5678421
ENSG00000167733	HSD11B1L	19	5680604
ENSG00000196365	LONP1	19	5691834
ENSG00000174898	CATSPERD	19	5720637
ENSG00000212123	PRR22	19	5782960
ENSG00000141994	DUS3L	19	5784832
ENSG00000171119	NRTN	19	5805067
ENSG00000156413	FUT6	19	5830408
ENSG00000171124	FUT3	19	5842888
ENSG00000130383	FUT5	19	5865826
ENSG00000174886	NDUFA11	19	5891276
ENSG00000187650	VMAC	19	5904872
ENSG00000105519	CAPS	19	5912339
ENSG00000031823	RANBP3	19	5916139
ENSG00000087903	RFX2	19	5993164
ENSG00000130377	ACSBG2	19	6135247
ENSG00000130382	MLLT1	19	6210381
ENSG00000167769	ACER1	19	6306142
ENSG00000125656	CLPP	19	6361531
ENSG00000125652	ALKBH7	19	6372794
ENSG00000125650	PSPN	19	6375148
ENSG00000125651	GTF2F1	19	6379572
ENSG00000088247	KHSRP	19	6413102
ENSG00000181240	SLC25A41	19	6426037
ENSG00000125648	SLC25A23	19	6436079
ENSG00000130545	CRB3	19	6463777
ENSG00000205744	DENND1C	19	6467207
ENSG00000104833	TUBB4A	19	6494319
ENSG00000125657	TNFSF9	19	6531026
ENSG00000125726	CD70	19	6583183
ENSG00000125735	TNFSF14	19	6661253
ENSG00000125730	C3	19	6677704
ENSG00000125734	GPR108	19	6729914
ENSG00000125733	TRIP10	19	6737925
ENSG00000125731	SH2D3A	19	6752160
ENSG00000141968	VAV1	19	6772708
ENSG00000174837	ADGRE1	19	6887566
ENSG00000196589	MBD3L2B	19	7018969
ENSG00000237247	MBD3L5	19	7030578
ENSG00000205718	MBD3L4	19	7037749
ENSG00000230522	MBD3L2	19	7049321
ENSG00000182315	MBD3L3	19	7056207
ENSG00000130544	ZNF557	19	7069703
ENSG00000171105	INSR	19	7112255
ENSG00000104880	ARHGEF18	19	7348937
ENSG00000104883	PEX11G	19	7476875
ENSG00000198723	TEX45	19	7492976
ENSG00000198816	ZNF358	19	7515292
ENSG00000090674	MCOLN1	19	7522624
ENSG00000032444	PNPLA6	19	7534004
ENSG00000076826	CAMSAP3	19	7595863
ENSG00000076924	XAB2	19	7619525
ENSG00000229833	PET100	19	7629793
ENSG00000174788	PCP2	19	7631611
ENSG00000076944	STXBP2	19	7636881
ENSG00000104918	RETN	19	7669049
ENSG00000183019	MCEMP1	19	7677088
ENSG00000181029	TRAPPC5	19	7680833
ENSG00000104921	FCER2	19	7688758
ENSG00000182566	CLEC4G	19	7728957
ENSG00000090659	CD209	19	7739993
ENSG00000104938	CLEC4M	19	7763210
ENSG00000142459	EVI5L	19	7830218
ENSG00000183248	PRR36	19	7868719
ENSG00000171017	LRRC8E	19	7888505
ENSG00000076984	MAP2K7	19	7903843
ENSG00000260001	TGFBR3L	19	7914830
ENSG00000104976	SNAPC2	19	7920338
ENSG00000178531	CTXN1	19	7924491
ENSG00000104980	TIMM44	19	7926718
ENSG00000066044	ELAVL1	19	7958573
ENSG00000131142	CCL25	19	8052318
ENSG00000142449	FBN3	19	8065402
ENSG00000090661	CERS4	19	8206736
ENSG00000167775	CD320	19	8302127
ENSG00000267855	NDUFA7	19	8308768
ENSG00000233927	RPS28	19	8321158
ENSG00000186994	KANK3	19	8322584
ENSG00000167772	ANGPTL4	19	8363289
ENSG00000185236	RAB11B	19	8389981
ENSG00000099785	MARCHF2	19	8413270
ENSG00000099783	HNRNPM	19	8444767
ENSG00000133246	PRAM1	19	8490056
ENSG00000133250	ZNF414	19	8509678
ENSG00000142347	MYO1F	19	8520778
ENSG00000142303	ADAMTS10	19	8580240
ENSG00000268480	NFILZ	19	8630633
ENSG00000181786	ACTL9	19	8697400
ENSG00000181733	OR2Z1	19	8721634
ENSG00000167785	ZNF558	19	8806170
ENSG00000170948	MBD3L1	19	8832377
ENSG00000181143	MUC16	19	8848844
ENSG00000170929	OR1M1	19	9087061
ENSG00000170923	OR7G2	19	9100407
ENSG00000161807	OR7G1	19	9114828
ENSG00000170920	OR7G3	19	9126012
ENSG00000130803	ZNF317	19	9140397
ENSG00000188000	OR7D2	19	9178979
ENSG00000174667	OR7D4	19	9210276
ENSG00000237521	OR7E24	19	9247344
ENSG00000196110	ZNF699	19	9291140
ENSG00000188321	ZNF559	19	9323772
ENSG00000270011	ZNF559-ZNF177	19	9324174
ENSG00000188629	ZNF177	19	9363020
ENSG00000174652	ZNF266	19	9412429
ENSG00000198028	ZNF560	19	9466355
ENSG00000130818	ZNF426	19	9523223
ENSG00000197961	ZNF121	19	9560329
ENSG00000171469	ZNF561	19	9604680
ENSG00000171466	ZNF562	19	9641807
ENSG00000196605	ZNF846	19	9751993
ENSG00000127452	FBXL12	19	9810267
ENSG00000198258	UBL5	19	9827892
ENSG00000127445	PIN1	19	9835257
ENSG00000105088	OLFM2	19	9853718
ENSG00000080573	COL5A3	19	9959561
ENSG00000080511	RDH8	19	10013249
ENSG00000130813	SHFL	19	10086122
ENSG00000130812	ANGPTL6	19	10092338
ENSG00000243207	PPAN-P2RY11	19	10106223
ENSG00000130810	PPAN	19	10106362
ENSG00000244165	P2RY11	19	10111693
ENSG00000130811	EIF3G	19	10115014
ENSG00000130816	DNMT1	19	10133342
ENSG00000267534	S1PR2	19	10221433
ENSG00000105364	MRPL4	19	10251901
ENSG00000090339	ICAM1	19	10271093
ENSG00000105371	ICAM4	19	10286955
ENSG00000105376	ICAM5	19	10289952
ENSG00000220201	ZGLP1	19	10304803
ENSG00000267673	FDX2	19	10310045
ENSG00000161847	RAVER1	19	10316212
ENSG00000076662	ICAM3	19	10333776
ENSG00000105397	TYK2	19	10350529
ENSG00000105401	CDC37	19	10391133
ENSG00000065989	PDE4A	19	10416773
ENSG00000079999	KEAP1	19	10486125
ENSG00000180739	S1PR5	19	10512742
ENSG00000130734	ATG4D	19	10543895
ENSG00000129347	KRI1	19	10553085
ENSG00000129355	CDKN2D	19	10566460
ENSG00000129354	AP1M2	19	10572671
ENSG00000129353	SLC44A2	19	10602457
ENSG00000129351	ILF3	19	10654261
ENSG00000213339	QTRT1	19	10701430
ENSG00000079805	DNM2	19	10718055
ENSG00000099203	TMED1	19	10832067
ENSG00000214212	C19orf38	19	10836575
ENSG00000142453	CARM1	19	10871553
ENSG00000130733	YIPF2	19	10922185
ENSG00000142444	TIMM29	19	10928811
ENSG00000127616	SMARCA4	19	10960932
ENSG00000130164	LDLR	19	11089462
ENSG00000161888	SPC24	19	11131520
ENSG00000197256	KANK2	19	11164270
ENSG00000130158	DOCK6	19	11199295
ENSG00000130173	ANGPTL8	19	11237450
ENSG00000130167	TSPAN16	19	11296139
ENSG00000105514	RAB3D	19	11322068
ENSG00000105518	TMEM205	19	11342776
ENSG00000183401	CCDC159	19	11344684
ENSG00000105520	PLPPR2	19	11355386
ENSG00000173928	SWSAP1	19	11374666
ENSG00000187266	EPOR	19	11377207
ENSG00000205517	RGL3	19	11384341
ENSG00000198003	ODAD3	19	11420604
ENSG00000130175	PRKCSH	19	11435284
ENSG00000196361	ELAVL3	19	11451326
ENSG00000161914	ZNF653	19	11483427
ENSG00000130159	ECSIT	19	11505929
ENSG00000130176	CNN1	19	11538767
ENSG00000130165	ELOF1	19	11551147
ENSG00000198551	ZNF627	19	11559374
ENSG00000102575	ACP5	19	11574660
ENSG00000197933	ZNF823	19	11721265
ENSG00000197044	ZNF441	19	11767000
ENSG00000177599	ZNF491	19	11797667
ENSG00000171295	ZNF440	19	11814273
ENSG00000171291	ZNF439	19	11848726
ENSG00000198429	ZNF69	19	11887782
ENSG00000196757	ZNF700	19	11925068
ENSG00000197054	ZNF763	19	11965037
ENSG00000197647	ZNF433	19	12014715
ENSG00000257446	ZNF878	19	12043805
ENSG00000223547	ZNF844	19	12064731
ENSG00000132010	ZNF20	19	12092843
ENSG00000213297	ZNF625-ZNF20	19	12132117
ENSG00000257591	ZNF625	19	12142090
ENSG00000196646	ZNF136	19	12163064
ENSG00000197857	ZNF44	19	12224686
ENSG00000188868	ZNF563	19	12317477
ENSG00000198342	ZNF442	19	12345944
ENSG00000196466	ZNF799	19	12390016
ENSG00000180855	ZNF443	19	12429706
ENSG00000242852	ZNF709	19	12461184
ENSG00000249709	ZNF564	19	12525373
ENSG00000188033	ZNF490	19	12576100
ENSG00000173875	ZNF791	19	12610918
ENSG00000104774	MAN2B1	19	12646511
ENSG00000123154	WDR83	19	12666802
ENSG00000105583	WDR83OS	19	12668073
ENSG00000095059	DHPS	19	12675717
ENSG00000283980	GNG14	19	12687998
ENSG00000132004	FBXW9	19	12688053
ENSG00000105576	TNPO2	19	12699201
ENSG00000123144	TRIR	19	12730640
ENSG00000198356	GET3	19	12737139
ENSG00000039987	BEST2	19	12751702
ENSG00000095066	HOOK2	19	12763003
ENSG00000171223	JUNB	19	12791486
ENSG00000167815	PRDX2	19	12796820
ENSG00000284491	THSD8	19	12802031
ENSG00000104889	RNASEH2A	19	12806584
ENSG00000132026	RTBDN	19	12825478
ENSG00000105613	MAST1	19	12833951
ENSG00000105612	DNASE2	19	12875209
ENSG00000105610	KLF1	19	12884422
ENSG00000105607	GCDH	19	12891160
ENSG00000161860	SYCE2	19	12898786
ENSG00000179115	FARSA	19	12922479
ENSG00000179218	CALR	19	12938578
ENSG00000179262	RAD23A	19	12945855
ENSG00000179271	GADD45GIP1	19	12953119
ENSG00000179284	DAND5	19	12965159
ENSG00000008441	NFIX	19	12995475
ENSG00000104903	LYL1	19	13099033
ENSG00000104907	TRMT1	19	13104902
ENSG00000160877	NACC1	19	13116862
ENSG00000104915	STX10	19	13144058
ENSG00000160888	IER2	19	13150411
ENSG00000141837	CACNA1A	19	13206442
ENSG00000104957	YJU2B	19	13731760
ENSG00000037757	MRI1	19	13764522
ENSG00000104979	C19orf53	19	13774456
ENSG00000132003	ZSWIM4	19	13795443
ENSG00000187556	NANOS3	19	13862063
ENSG00000132016	BRME1	19	13882348
ENSG00000132024	CC2D1A	19	13906201
ENSG00000132000	PODNL1	19	13931187
ENSG00000132017	DCAF15	19	13952509
ENSG00000132005	RFX1	19	13961530
ENSG00000171136	RLN3	19	14028148
ENSG00000104998	IL27RA	19	14031762
ENSG00000187867	PALM3	19	14053363
ENSG00000141854	MISP3	19	14072536
ENSG00000188032	C19orf67	19	14081624
ENSG00000141858	SAMD1	19	14087851
ENSG00000072062	PRKACA	19	14091688
ENSG00000105011	ASF1B	19	14119512
ENSG00000072071	ADGRL1	19	14147743
ENSG00000123146	ADGRE5	19	14380501
ENSG00000123136	DDX39A	19	14408798
ENSG00000123143	PKN1	19	14433053
ENSG00000160951	PTGER1	19	14472466
ENSG00000123159	GIPC1	19	14477760
ENSG00000132002	DNAJB1	19	14514769
ENSG00000099797	TECR	19	14517085
ENSG00000099795	NDUFB7	19	14566078
ENSG00000187912	CLEC17A	19	14583084
ENSG00000131355	ADGRE3	19	14619117
ENSG00000160961	ZNF333	19	14689801
ENSG00000127507	ADGRE2	19	14732392
ENSG00000127530	OR7C1	19	14789260
ENSG00000188269	OR7A5	19	14826241
ENSG00000127515	OR7A10	19	14840466
ENSG00000185385	OR7A17	19	14878203
ENSG00000127529	OR7C2	19	14941489
ENSG00000105143	SLC1A6	19	14950033
ENSG00000160994	CCDC105	19	15010726
ENSG00000105141	CASP14	19	15049480
ENSG00000094661	OR1I1	19	15082211
ENSG00000105137	SYDE1	19	15107401
ENSG00000105135	ILVBL	19	15114984
ENSG00000074181	NOTCH3	19	15159038
ENSG00000105131	EPHX3	19	15226919
ENSG00000141867	BRD4	19	15235519
ENSG00000105127	AKAP8	19	15353385
ENSG00000011243	AKAP8L	19	15380050
ENSG00000011451	WIZ	19	15419978
ENSG00000105122	RASAL3	19	15451624
ENSG00000161031	PGLYRP2	19	15468645
ENSG00000171954	CYP4F22	19	15508525
ENSG00000186526	CYP4F8	19	15615218
ENSG00000186529	CYP4F3	19	15640897
ENSG00000186204	CYP4F12	19	15673018
ENSG00000171942	OR10H2	19	15728024
ENSG00000171936	OR10H3	19	15737985
ENSG00000172519	OR10H5	19	15787661
ENSG00000186723	OR10H1	19	15804549
ENSG00000186115	CYP4F2	19	15878023
ENSG00000171903	CYP4F11	19	15912367
ENSG00000176231	OR10H4	19	15944299
ENSG00000167460	TPM4	19	16067021
ENSG00000167461	RAB8A	19	16111889
ENSG00000196684	HSH2D	19	16134028
ENSG00000141977	CIB3	19	16161368
ENSG00000105058	FAM32A	19	16185380
ENSG00000072958	AP1M1	19	16197854
ENSG00000127528	KLF2	19	16324826
ENSG00000127527	EPS15L1	19	16355239
ENSG00000269058	CALR3	19	16479061
ENSG00000105072	C19orf44	19	16496394
ENSG00000085872	CHERP	19	16517894
ENSG00000127526	SLC35E1	19	16549831
ENSG00000105085	MED26	19	16574907
ENSG00000214046	SMIM7	19	16630751
ENSG00000072954	TMEM38A	19	16661139
ENSG00000188039	NWD1	19	16719847
ENSG00000127511	SIN3B	19	16829398
ENSG00000127533	F2RL3	19	16888999
ENSG00000160111	CPAMD8	19	16892951
ENSG00000131351	HAUS8	19	17049729
ENSG00000099331	MYO9B	19	17075777
ENSG00000053501	USE1	19	17215346
ENSG00000099330	OCEL1	19	17226213
ENSG00000160113	NR2F6	19	17231883
ENSG00000130307	USHBP1	19	17249171
ENSG00000105393	BABAM1	19	17267376
ENSG00000160117	ANKLE1	19	17281645
ENSG00000127220	ABHD8	19	17292131
ENSG00000130312	MRPL34	19	17292609
ENSG00000130311	DDA1	19	17309518
ENSG00000074855	ANO8	19	17323223
ENSG00000130299	GTPBP3	19	17334920
ENSG00000130300	PLVAP	19	17351450
ENSG00000269720	CCDC194	19	17390509
ENSG00000130303	BST2	19	17402939
ENSG00000141971	MVB12A	19	17405722
ENSG00000188051	TMEM221	19	17435509
ENSG00000171773	NXNL1	19	17455425
ENSG00000130304	SLC27A1	19	17468769
ENSG00000130313	PGLS	19	17511636
ENSG00000167483	NIBAN3	19	17523301
ENSG00000130309	COLGALT1	19	17555649
ENSG00000130477	UNC13A	19	17601336
ENSG00000130479	MAP1S	19	17719242
ENSG00000130475	FCHO1	19	17747718
ENSG00000179913	B3GNT3	19	17794828
ENSG00000248099	INSL3	19	17816512
ENSG00000105639	JAK3	19	17824780
ENSG00000105640	RPL18A	19	17859910
ENSG00000105641	SLC5A5	19	17871945
ENSG00000007080	CCDC124	19	17933015
ENSG00000105642	KCNN1	19	17951293
ENSG00000105643	ARRDC2	19	18001132
ENSG00000096996	IL12RB1	19	18058995
ENSG00000099308	MAST3	19	18097778
ENSG00000105647	PIK3R2	19	18153163
ENSG00000216490	IFI30	19	18173162
ENSG00000254858	MPV17L2	19	18193218
ENSG00000105649	RAB3A	19	18196784
ENSG00000105650	PDE4C	19	18208652
ENSG00000130518	IQCN	19	18257098
ENSG00000130522	JUND	19	18279694
ENSG00000130520	LSM4	19	18306236
ENSG00000130517	PGPEP1	19	18340598
ENSG00000130513	GDF15	19	18374731
ENSG00000175489	LRRC25	19	18391137
ENSG00000130511	SSBP4	19	18418864
ENSG00000105655	ISYNA1	19	18434388
ENSG00000105656	ELL	19	18442663
ENSG00000105701	FKBP8	19	18531751
ENSG00000105700	KXD1	19	18557762
ENSG00000221983	UBA52	19	18571730
ENSG00000006016	CRLF1	19	18572220
ENSG00000006015	REX1BD	19	18588685
ENSG00000105696	TMEM59L	19	18607430
ENSG00000167487	KLHL26	19	18637025
ENSG00000105662	CRTC1	19	18683678
ENSG00000105664	COMP	19	18782773
ENSG00000005007	UPF1	19	18831959
ENSG00000223802	CERS1	19	18868545
ENSG00000130283	GDF1	19	18868545
ENSG00000105669	COPE	19	18899514
ENSG00000105671	DDX49	19	18919705
ENSG00000051128	HOMER3	19	18929201
ENSG00000064607	SUGP2	19	18990888
ENSG00000105676	ARMC6	19	19033575
ENSG00000181035	SLC25A42	19	19063994
ENSG00000064545	TMEM161A	19	19119169
ENSG00000213999	MEF2B	19	19145567
ENSG00000064489	BORCS8-MEF2B	19	19145569
ENSG00000254901	BORCS8	19	19176903
ENSG00000064490	RFXANK	19	19192229
ENSG00000184162	NR2C2AP	19	19201409
ENSG00000130287	NCAN	19	19211958
ENSG00000187664	HAPLN4	19	19254756
ENSG00000213996	TM6SF2	19	19264364
ENSG00000105705	SUGP1	19	19276018
ENSG00000129933	MAU2	19	19320829
ENSG00000167491	GATAD2A	19	19385826
ENSG00000178093	TSSK6	19	19512418
ENSG00000186010	NDUFA13	19	19515736
ENSG00000250067	YJEFN3	19	19528861
ENSG00000160161	CILP2	19	19538248
ENSG00000105717	PBX4	19	19561707
ENSG00000064547	LPAR2	19	19623655
ENSG00000089639	GMIP	19	19629476
ENSG00000105726	ATP13A1	19	19645198
ENSG00000181896	ZNF101	19	19668796
ENSG00000105708	ZNF14	19	19710472
ENSG00000081665	ZNF506	19	19785839
ENSG00000256771	ZNF253	19	19865882
ENSG00000184635	ZNF93	19	19900913
ENSG00000197124	ZNF682	19	19997058
ENSG00000213988	ZNF90	19	20077994
ENSG00000256229	ZNF486	19	20167214
ENSG00000237440	ZNF737	19	20535825
ENSG00000188171	ZNF626	19	20619939
ENSG00000160229	ZNF66	19	20776304
ENSG00000105750	ZNF85	19	20923222
ENSG00000118620	ZNF430	19	21020634
ENSG00000160352	ZNF714	19	21082159
ENSG00000196705	ZNF431	19	21142024
ENSG00000182141	ZNF708	19	21291160
ENSG00000172687	ZNF738	19	21358930
ENSG00000196268	ZNF493	19	21397119
ENSG00000197013	ZNF429	19	21496682
ENSG00000197020	ZNF100	19	21722771
ENSG00000198521	ZNF43	19	21804946
ENSG00000160321	ZNF208	19	21932958
ENSG00000197134	ZNF257	19	22052430
ENSG00000196109	ZNF676	19	22179089
ENSG00000196350	ZNF729	19	22286441
ENSG00000197360	ZNF98	19	22391019
ENSG00000229676	ZNF492	19	22634324
ENSG00000213973	ZNF99	19	22752183
ENSG00000268696	ZNF723	19	22832291
ENSG00000269067	ZNF728	19	22974883
ENSG00000183850	ZNF730	19	23075210
ENSG00000196081	ZNF724	19	23221599
ENSG00000167232	ZNF91	19	23304991
ENSG00000197372	ZNF675	19	23525631
ENSG00000196172	ZNF681	19	23739195
ENSG00000288920	RPSAP58	19	23762944
ENSG00000213967	ZNF726	19	23914876
ENSG00000213096	ZNF254	19	24033405
ENSG00000169021	UQCRFS1	19	29205320
ENSG00000187135	VSTM2B	19	29525994
ENSG00000105171	POP4	19	29606283
ENSG00000166289	PLEKHF1	19	29665459
ENSG00000131943	C19orf12	19	29698937
ENSG00000105173	CCNE1	19	29811991
ENSG00000105176	URI1	19	29923644
ENSG00000198597	ZNF536	19	30228290
ENSG00000121297	TSHZ3	19	31149979
ENSG00000168813	ZNF507	19	32345594
ENSG00000178904	DPY19L3	19	32405543
ENSG00000105185	PDCD5	19	32581190
ENSG00000105186	ANKRD27	19	32597006
ENSG00000186326	RGS9BP	19	32675848
ENSG00000213965	NUDT19	19	32691821
ENSG00000173809	TDRD12	19	32719753
ENSG00000021488	SLC7A9	19	32830509
ENSG00000121289	CEP89	19	32875925
ENSG00000131944	FAAP24	19	32972209
ENSG00000131941	RHPN2	19	32978592
ENSG00000076650	GPATCH1	19	33080899
ENSG00000166359	WDR88	19	33132090
ENSG00000130881	LRP3	19	33177603
