Gene stable ID	Gene name	Chromosome/scaffold name	Gene start (bp)
ENSMUSG00000064653	Gm26129	13	14262024
ENSMUSG00002074880	5S_rRNA	13	14293328
ENSMUSG00000113775	Gm48027	13	14345638
ENSMUSG00000113563	Gm2492	13	14395130
ENSMUSG00000021301	Hecw1	13	14401023
ENSMUSG00000113981	Gm47011	13	14552572
ENSMUSG00000113654	Gm30893	13	14696071
ENSMUSG00000113345	Gm48096	13	14733703
ENSMUSG00000113627	Gm32526	13	14769192
ENSMUSG00000015672	Mrpl32	13	14782769
ENSMUSG00000015671	Psma2	13	14787825
ENSMUSG00002076131	U6	13	14803204
ENSMUSG00000039182	AW209491	13	14804739
ENSMUSG00000113686	Gm19189	13	15036585
ENSMUSG00000114176	Gm48329	13	15117729
ENSMUSG00000113240	Gm48338	13	15292971
ENSMUSG00000113389	Gm9512	13	15293217
ENSMUSG00000113410	Gm20043	13	15550209
ENSMUSG00000097806	Gm6556	13	15614887
ENSMUSG00000097684	Gm26645	13	15634565
ENSMUSG00000021318	Gli3	13	15637820
ENSMUSG00000113191	Gm48343	13	15824520
ENSMUSG00000113309	Gm48408	13	15943575
ENSMUSG00000113960	4933412O06Rik	13	15956249
ENSMUSG00000113338	A530046M15Rik	13	15981828
ENSMUSG00000113701	B230303A05Rik	13	15988133
ENSMUSG00000113290	A530058O07Rik	13	15991901
ENSMUSG00000114057	Gm31450	13	16106267
ENSMUSG00000113080	Gm48928	13	16144449
ENSMUSG00000041324	Inhba	13	16186436
ENSMUSG00000113224	Gm48444	13	16199967
ENSMUSG00000119058	Gm22628	13	16215631
ENSMUSG00000113715	Gm6562	13	16220226
ENSMUSG00000112962	Gm31711	13	16388154
ENSMUSG00000113038	Gm48491	13	16447776
ENSMUSG00000113322	Gm48492	13	16543529
ENSMUSG00000113924	Gm48493	13	16560504
ENSMUSG00000113232	Gm48494	13	16565176
ENSMUSG00000112969	Gm48496	13	16606110
ENSMUSG00000113972	Gm48497	13	16708124
ENSMUSG00000113862	Gm7537	13	16812662
ENSMUSG00000055137	Sugct	13	17032057
ENSMUSG00002076228	7SK	13	17033770
ENSMUSG00000113851	Gm48503	13	17112194
ENSMUSG00000114114	Gm48499	13	17118431
ENSMUSG00000098218	Gm27043	13	17225506
ENSMUSG00000119471	Gm25020	13	17380606
ENSMUSG00000113024	Gm48502	13	17433356
ENSMUSG00000113219	Gm17890	13	17512184
ENSMUSG00000113889	Gm48501	13	17534879
ENSMUSG00000119594	Gm24873	13	17615375
ENSMUSG00000012429	Mplkip	13	17869777
ENSMUSG00000113045	Gm48621	13	17883188
ENSMUSG00000041297	Cdk13	13	17884900
ENSMUSG00000113432	8430406P12Rik	13	17910570
ENSMUSG00000080574	Mir466i	13	17922058
ENSMUSG00000113140	Gm48624	13	17929101
ENSMUSG00000118773	Gm24018	13	17984176
ENSMUSG00000081285	Gm18859	13	17995531
ENSMUSG00000008859	Rala	13	18055156
ENSMUSG00000114177	Gm18362	13	18069440
ENSMUSG00000113100	Gm48754	13	18106971
ENSMUSG00000113528	Gm32699	13	18118876
ENSMUSG00000113750	Gm5628	13	18124493
ENSMUSG00000113688	A930027P06Rik	13	18126523
ENSMUSG00000114077	Gm48776	13	18135437
ENSMUSG00000113030	Gm48778	13	18135735
ENSMUSG00000075054	Yae1d1	13	18155915
ENSMUSG00000113847	Gm48799	13	18176895
ENSMUSG00000075053	Vdac3-ps1	13	18205326
ENSMUSG00000113496	Gm6575	13	18213146
ENSMUSG00000113470	4930448F12Rik	13	18259532
ENSMUSG00000113893	Gm48800	13	18269057
ENSMUSG00000009734	Pou6f2	13	18295683
ENSMUSG00000114118	Gm48829	13	18824427
ENSMUSG00000041236	Vps41	13	18901456
ENSMUSG00000089046	Gm26172	13	19106747
ENSMUSG00000021314	Amph	13	19132375
ENSMUSG00000113576	Gm47658	13	19155872
ENSMUSG00000113993	Gm47659	13	19157630
ENSMUSG00000113028	Gm18065	13	19168100
ENSMUSG00000114080	Gm47661	13	19214110
ENSMUSG00000113378	Gm47660	13	19255367
ENSMUSG00000105715	Gm31887	13	19346206
ENSMUSG00000076744	Trgv7	13	19362194
ENSMUSG00000076745	Trgv4	13	19369144
ENSMUSG00000076746	Trgv6	13	19374526
ENSMUSG00000076747	Trgv5	13	19376448
ENSMUSG00000104962	Trgj1	13	19394513
ENSMUSG00000076749	Trgc1	13	19398273
ENSMUSG00000076750	Trgv3	13	19427015
ENSMUSG00000104630	Trgj3	13	19441287
ENSMUSG00000091682	Trgc3	13	19445054
ENSMUSG00000076752	Trgc2	13	19488819
ENSMUSG00000105830	Trgj2	13	19495415
ENSMUSG00000076754	Trgv2	13	19520743
ENSMUSG00000076755	Trgv1	13	19524159
ENSMUSG00000098799	Trgj4	13	19526322
ENSMUSG00000076757	Trgc4	13	19528728
ENSMUSG00000003062	Stard3nl	13	19541846
ENSMUSG00000105848	Gm42683	13	19577296
ENSMUSG00000104959	Gm18131	13	19596970
ENSMUSG00000114189	9330199G10Rik	13	19647017
ENSMUSG00000113251	Gm18363	13	19710157
ENSMUSG00000002808	Epdr1	13	19775876
ENSMUSG00000021319	Sfrp4	13	19807274
ENSMUSG00000041138	Nme8	13	19829248
ENSMUSG00000114009	Gm47606	13	19856552
ENSMUSG00000047462	Gpr141b	13	19911596
ENSMUSG00000053101	Gpr141	13	19933852
ENSMUSG00000113542	Gm19154	13	20004909
ENSMUSG00000050243	Gm5446	13	20179191
ENSMUSG00000041112	Elmo1	13	20274766
ENSMUSG00000113649	Gm47665	13	20456075
ENSMUSG00000113313	Gm32036	13	20629456
ENSMUSG00000113183	Gm47664	13	20684058
ENSMUSG00000113557	Gm47657	13	20688965
ENSMUSG00000113130	Gm47721	13	20829927
ENSMUSG00000097951	Gm7611	13	20888553
ENSMUSG00000113168	Gm7614	13	20932668
ENSMUSG00000021322	Aoah	13	20978283
ENSMUSG00000114070	Gm47727	13	21012006
ENSMUSG00002076378	U1	13	21028924
ENSMUSG00000042869	Olfr1370	13	21253504
ENSMUSG00000060404	Olfr1369-ps1	13	21295653
ENSMUSG00000071522	Olfr263	13	21313809
ENSMUSG00000045474	Olfr1368	13	21326052
ENSMUSG00000113104	Gm47806	13	21361357
ENSMUSG00000021326	Trim27	13	21363615
ENSMUSG00000004344	Gpx5	13	21470599
ENSMUSG00000084414	Gm11270	13	21480418
ENSMUSG00000004341	Gpx6	13	21496295
ENSMUSG00000045508	Olfr1367	13	21531080
ENSMUSG00000118616	Gm53020	13	21540404
ENSMUSG00000036721	Zscan12	13	21546990
ENSMUSG00000081191	Gm11271	13	21564861
ENSMUSG00000021327	Zkscan3	13	21571173
ENSMUSG00000098790	Mir6942	13	21580748
ENSMUSG00000118467	Gm50481	13	21596221
ENSMUSG00000055313	Pgbd1	13	21605445
ENSMUSG00000085788	4930470G03Rik	13	21624641
ENSMUSG00000022228	Zscan26	13	21626350
ENSMUSG00000084590	Mir1896	13	21629330
ENSMUSG00000059395	Nkapl	13	21651217
ENSMUSG00000114702	Gm40828	13	21661785
ENSMUSG00000054931	Zkscan4	13	21663077
ENSMUSG00000088563	Gm23779	13	21670508
ENSMUSG00000078139	AK157302	13	21679393
ENSMUSG00000079941	Cox5b-ps	13	21685199
ENSMUSG00000082396	Zfp389	13	21688483
ENSMUSG00000063894	Zkscan8	13	21697392
ENSMUSG00000048996	Olfr1366	13	21719283
ENSMUSG00000054890	Olfr1535	13	21738064
ENSMUSG00000046016	Olfr1364	13	21755983
ENSMUSG00000051258	Olfr1362	13	21795148
ENSMUSG00000036658	Olfr11	13	21820793
ENSMUSG00000049737	Olfr1361	13	21841050
ENSMUSG00000108534	Olfr1360	13	21857601
ENSMUSG00000108674	Olfr1359	13	21882281
ENSMUSG00000094338	H2bc13	13	21899933
ENSMUSG00000071516	H2ac13	13	21900592
ENSMUSG00000101355	H3c10	13	21901829
ENSMUSG00000080076	H2ac14	13	21905627
ENSMUSG00000114279	H2bc14	13	21906214
ENSMUSG00000067455	H4c11	13	21919234
ENSMUSG00000064288	H4c12	13	21934364
ENSMUSG00000063021	H2ac15	13	21937605
ENSMUSG00000095217	H2bc15	13	21938293
ENSMUSG00000085331	Gm11274	13	21953295
ENSMUSG00000058773	H1f5	13	21964053
ENSMUSG00000101972	H3c11	13	21967130
ENSMUSG00000069309	H2ac22	13	21970996
ENSMUSG00000069308	H2bc22	13	21971631
ENSMUSG00000069307	H2bc23	13	21990782
ENSMUSG00000094248	H2ac23	13	21994635
ENSMUSG00000069306	H4c17	13	21995916
ENSMUSG00000069305	H4c18	13	22015937
ENSMUSG00000094777	H2ac24	13	22017196
ENSMUSG00000069303	H2bc24	13	22017913
ENSMUSG00000080770	Gm11278	13	22059403
ENSMUSG00000088148	Mir1983	13	22081088
ENSMUSG00000081576	Gm11279	13	22087326
ENSMUSG00000085393	Gm11280	13	22124544
ENSMUSG00000006720	Zfp184	13	22129264
ENSMUSG00000078917	Gm11281	13	22137223
ENSMUSG00000081265	Gm11282	13	22140878
ENSMUSG00000016982	Pom121l2	13	22165364
ENSMUSG00000006179	Prss16	13	22186343
ENSMUSG00000085827	Gm11290	13	22198638
ENSMUSG00000043145	Gm11292	13	22210869
ENSMUSG00000069302	H2ac12	13	22219334
ENSMUSG00000062727	H2bc12	13	22220040
ENSMUSG00000060639	H4c9	13	22224806
ENSMUSG00000069301	H2ac11	13	22226630
ENSMUSG00000069300	H2bc11	13	22227384
ENSMUSG00000114817	Gm48356	13	22233684
ENSMUSG00000083873	Vmn1r-ps92	13	22241516
ENSMUSG00000082869	Vmn1r-ps93	13	22262423
ENSMUSG00000084072	Gm11285	13	22267636
ENSMUSG00000069299	Vmn1r188	13	22268610
ENSMUSG00000081334	Vmn1r-ps94	13	22276289
ENSMUSG00000099611	Vmn1r189	13	22283932
ENSMUSG00000081469	Vmn1r-ps95	13	22307459
ENSMUSG00000114620	Vmn1r-ps96	13	22310911
ENSMUSG00000083167	Vmn1r-ps97	13	22320594
ENSMUSG00000089973	Vmn1r190-ps	13	22328611
ENSMUSG00000083319	Gm11284	13	22348056
ENSMUSG00000095916	Vmn1r191	13	22357390
ENSMUSG00000083348	Vmn1r-ps99	13	22358999
ENSMUSG00000099787	Vmn1r192	13	22368167
ENSMUSG00000046932	Vmn1r193	13	22397842
ENSMUSG00000069297	Vmn1r194	13	22428385
ENSMUSG00000069296	Vmn1r195	13	22454692
ENSMUSG00000084038	Gm11295	13	22466524
ENSMUSG00000069295	Vmn1r196	13	22474090
ENSMUSG00000082785	Vmn1r-ps100	13	22482782
ENSMUSG00000069294	Vmn1r197	13	22508759
ENSMUSG00000114499	Gm48489	13	22520485
ENSMUSG00000095125	Vmn1r198	13	22534534
ENSMUSG00000114666	Vmn1r-ps101	13	22554731
ENSMUSG00000069292	Vmn1r199	13	22563988
ENSMUSG00000081080	Vmn1r-ps102	13	22569819
ENSMUSG00000101073	Vmn1r200	13	22574543
ENSMUSG00000084924	Vmn1r-ps103	13	22625442
ENSMUSG00000081283	Vmn1r-ps104	13	22633840
ENSMUSG00000083940	Gm11298	13	22648466
ENSMUSG00000094898	Vmn1r201	13	22656093
ENSMUSG00000081717	Vmn1r-ps106	13	22664801
ENSMUSG00000080697	Vmn1r-ps107	13	22675775
ENSMUSG00000081495	Vmn1r-ps108	13	22680204
ENSMUSG00000094379	Vmn1r202	13	22681920
ENSMUSG00000069289	Vmn1r203	13	22702284
ENSMUSG00000087688	Gm11300	13	22708081
ENSMUSG00000094637	Vmn1r204	13	22737368
ENSMUSG00000100296	Vmn1r205	13	22776070
ENSMUSG00000101578	Vmn1r206	13	22801626
ENSMUSG00000081914	Vmn1r-ps109	13	22809928
ENSMUSG00000083413	Vmn1r-ps110	13	22812241
ENSMUSG00000082178	Gm11307	13	22859830
ENSMUSG00000083673	Vmn1r-ps111	13	22875140
ENSMUSG00000085221	Gm11309	13	22875469
ENSMUSG00000084136	Vmn1r207	13	22906887
ENSMUSG00000082540	Vmn1r-ps112	13	22917260
ENSMUSG00000081531	Vmn1r-ps113	13	22921158
ENSMUSG00000080730	Gm11313	13	22943097
ENSMUSG00000071493	Vmn1r208	13	22955644
ENSMUSG00000087643	Gm11314	13	22956826
ENSMUSG00000071491	Vmn1r209	13	22984799
ENSMUSG00000061296	Vmn1r210	13	23010045
ENSMUSG00000083297	Vmn1r-ps114	13	23029164
ENSMUSG00000063998	Vmn1r211	13	23031596
ENSMUSG00000082037	Vmn1r-ps116	13	23059272
ENSMUSG00000089615	Gm23774	13	23063547
ENSMUSG00000071490	Vmn1r212	13	23067212
ENSMUSG00000114527	Vmn1r-ps117	13	23081889
ENSMUSG00000094264	Gm11320	13	23086532
ENSMUSG00000082340	Gm11321	13	23115468
ENSMUSG00000082268	Vmn1r-ps120	13	23123369
ENSMUSG00000094485	Gm11322	13	23127982
ENSMUSG00000081060	Gm11318	13	23144983
ENSMUSG00000079064	Vmn1r-ps123	13	23180434
ENSMUSG00000060024	Vmn1r213	13	23191826
ENSMUSG00000082656	Vmn1r-ps125	13	23207421
ENSMUSG00000061829	Vmn1r214	13	23214588
ENSMUSG00000114394	Gm19153	13	23226586
ENSMUSG00000083124	Vmn1r-ps126	13	23240853
ENSMUSG00000099917	Vmn1r215	13	23252195
ENSMUSG00000115697	Vmn1r216	13	23281146
ENSMUSG00000116057	Vmn1r216	13	23283241
ENSMUSG00000080861	Gm11325	13	23287624
ENSMUSG00000081912	Vmn1r-ps127	13	23288466
ENSMUSG00000115791	Vmn1r217	13	23289270
ENSMUSG00000084315	Vmn1r-ps128	13	23308766
ENSMUSG00000115020	Vmn1r218	13	23317325
ENSMUSG00000061376	Vmn1r219	13	23343482
ENSMUSG00000096099	Vmn1r220	13	23362684
ENSMUSG00000114699	Vmn1r-ps131	13	23382518
ENSMUSG00000080794	Vmn1r-ps132	13	23385331
ENSMUSG00000082316	Vmn1r221	13	23398297
ENSMUSG00000114811	Vmn1r-ps133	13	23412593
ENSMUSG00000061022	Vmn1r222	13	23415006
ENSMUSG00000069280	Vmn1r223	13	23431304
ENSMUSG00000082593	Gm11331	13	23450704
ENSMUSG00000084096	Vmn1r-ps135	13	23453050
ENSMUSG00000085488	4930557F10Rik	13	23460374
ENSMUSG00000085122	4933404K08Rik	13	23462520
ENSMUSG00000080698	Gm11333	13	23482219
ENSMUSG00000087097	4930586N03Rik	13	23497695
ENSMUSG00000046351	Zfp322a	13	23537273
ENSMUSG00000083667	Gm11334	13	23566675
ENSMUSG00000036376	Abt1	13	23602531
ENSMUSG00000085024	C230035I16Rik	13	23612145
ENSMUSG00000113440	Gm46404	13	23625992
ENSMUSG00000000706	Btn1a1	13	23641162
ENSMUSG00000053216	Btn2a2	13	23661846
ENSMUSG00000085016	Gm11335	13	23711181
ENSMUSG00000060981	H4c8	13	23715220
ENSMUSG00000061991	H2ac10	13	23718076
ENSMUSG00000099517	H3c8	13	23719592
ENSMUSG00000114456	H2bc9	13	23725884
ENSMUSG00000100210	H3c7	13	23728222
ENSMUSG00000069274	H4c6	13	23735432
ENSMUSG00000052565	H1f3	13	23737436
ENSMUSG00000069273	H3c6	13	23745708
ENSMUSG00000069272	H2ac8	13	23754691
ENSMUSG00000058385	H2bc8	13	23755570
ENSMUSG00000069268	H2bc7	13	23757910
ENSMUSG00000071478	H2ac7	13	23758555
ENSMUSG00000099583	H3c4	13	23759937
ENSMUSG00000061482	H4c4	13	23765581
ENSMUSG00000047246	H2bc6	13	23767653
ENSMUSG00000051627	H1f4	13	23804612
ENSMUSG00000080741	Gm11398	13	23804713
ENSMUSG00000084753	Gm22452	13	23847004
ENSMUSG00000069270	H2ac6	13	23865450
ENSMUSG00002075663	5S_rRNA	13	23866528
ENSMUSG00000018102	H2bc4	13	23868182
ENSMUSG00000036211	H1f6	13	23879797
ENSMUSG00000060678	H4c3	13	23881618
ENSMUSG00000006611	Hfe	13	23886017
ENSMUSG00000083206	Gm11338	13	23912531
ENSMUSG00000036181	H1f2	13	23922791
ENSMUSG00000069310	H3c3	13	23928956
ENSMUSG00000080999	H2ac5-ps	13	23930149
ENSMUSG00000075031	H2bc3	13	23930717
ENSMUSG00000061615	H2ac4	13	23935109
ENSMUSG00000069267	H3c2	13	23936250
ENSMUSG00000075029	4930558J22Rik	13	23939805
ENSMUSG00000069266	H4c2	13	23940996
ENSMUSG00000060093	H4c1	13	23944675
ENSMUSG00000069265	H3c1	13	23945836
ENSMUSG00000049539	H1f1	13	23947649
ENSMUSG00000064140	Trim38	13	23953896
ENSMUSG00000087173	Gm11337	13	23978751
ENSMUSG00000036110	Slc17a2	13	23990976
ENSMUSG00000036083	Slc17a3	13	24023417
ENSMUSG00000021335	Slc17a1	13	24051733
ENSMUSG00000021336	Slc17a4	13	24079873
ENSMUSG00000082558	Snrp1c-ps2	13	24107783
ENSMUSG00000050799	H2bc1	13	24117756
ENSMUSG00000060081	H2ac1	13	24118445
ENSMUSG00000021337	Scgn	13	24137439
ENSMUSG00000087603	Gm11339	13	24140792
ENSMUSG00000021338	Carmil1	13	24196327
ENSMUSG00000081707	Gm11343	13	24379880
ENSMUSG00000083409	Gm11340	13	24475377
ENSMUSG00000089580	Gm23340	13	24500713
ENSMUSG00000081909	Gm11341	13	24504285
ENSMUSG00000118631	Gm53019	13	24508494
ENSMUSG00000016756	Cmah	13	24511387
ENSMUSG00000084788	Gm11342	13	24519920
ENSMUSG00000083165	Gm11344	13	24594089
ENSMUSG00000089413	Gm22013	13	24670645
ENSMUSG00000036006	Ripor2	13	24685508
ENSMUSG00000085603	Gm11346	13	24780330
ENSMUSG00000085861	Armh2	13	24925215
ENSMUSG00000006715	Gmnn	13	24935828
ENSMUSG00000019132	BC005537	13	24985640
ENSMUSG00000064811	Gm22358	13	24995430
ENSMUSG00000006717	Acot13	13	25001931
ENSMUSG00000035958	Tdp2	13	25015662
ENSMUSG00000006711	D130043K22Rik	13	25029118
ENSMUSG00000086796	4932702P03Rik	13	25089576
ENSMUSG00000035936	Aldh5a1	13	25091562
ENSMUSG00000086448	9330162012Rik	13	25121384
ENSMUSG00000021340	Gpld1	13	25127135
ENSMUSG00000021339	Mrs2	13	25171466
ENSMUSG00000114228	Gm47605	13	25219042
ENSMUSG00000035910	Dcdc2a	13	25239987
ENSMUSG00000082667	Gm11348	13	25314730
ENSMUSG00000048978	Nrsn1	13	25436023
ENSMUSG00000114427	F830002E08Rik	13	25612152
ENSMUSG00000083919	Tpi-rs8	13	25639705
ENSMUSG00000080840	Gm11349	13	25766254
ENSMUSG00000082161	Gm11350	13	25864257
ENSMUSG00000086531	Gm11351	13	26105016
ENSMUSG00000084358	Gm11352	13	26378684
ENSMUSG00000084811	1700092E19Rik	13	26467133
ENSMUSG00000114660	Gm47881	13	26542937
ENSMUSG00000060198	Gm11353	13	26676537
ENSMUSG00000114225	Gm47883	13	26864551
ENSMUSG00000045835	Hdgfl1	13	26952156
ENSMUSG00000114342	4921520N01Rik	13	26953376
ENSMUSG00000081653	Gm11354	13	26971348
ENSMUSG00000082236	Gm11355	13	27083674
ENSMUSG00000114646	Gm47888	13	27152474
ENSMUSG00000021342	Prl	13	27241553
ENSMUSG00000057170	Prl3d1	13	27278173
ENSMUSG00000062737	Prl3d2	13	27305681
ENSMUSG00000062201	Prl3d3	13	27340773
ENSMUSG00000017922	Prl3c1	13	27380642
ENSMUSG00000038891	Prl3b1	13	27425830
ENSMUSG00000038883	Prl3a1	13	27443419
ENSMUSG00000086698	4930511O05Rik	13	27476599
ENSMUSG00000118612	Gm53000	13	27485430
ENSMUSG00000083096	Gm11356	13	27490695
ENSMUSG00000069259	Prl6a1	13	27496610
ENSMUSG00000089749	Gm11357	13	27498067
ENSMUSG00000082306	Gm11358	13	27515411
ENSMUSG00000018259	Prl8a2	13	27529656
ENSMUSG00000069258	Prl2b1	13	27567322
ENSMUSG00000021345	Prl8a6	13	27616664
ENSMUSG00000021346	Prl8a8	13	27690951
ENSMUSG00000006490	Prl8a9	13	27741978
ENSMUSG00000019756	Prl8a1	13	27757905
ENSMUSG00000021347	Prl7b1	13	27785802
ENSMUSG00000006488	Prl7a1	13	27817349
ENSMUSG00000046899	Prl7a2	13	27842567
ENSMUSG00000083946	Gm11359	13	27867182
ENSMUSG00000021348	Prl7d1	13	27890320
ENSMUSG00000060738	Prl7c1	13	27957478
ENSMUSG00000022886	Prl2a1	13	27985637
ENSMUSG00000062551	Prl2c1	13	28033325
ENSMUSG00002075635	U6	13	28058072
ENSMUSG00000113672	Gm34165	13	28113589
ENSMUSG00000113281	Gm11360	13	28140136
ENSMUSG00000113916	Gm18881	13	28190495
ENSMUSG00000005891	Prl4a1	13	28200195
ENSMUSG00000114182	Gm47019	13	28256044
ENSMUSG00000017064	Prl5a1	13	28326467
ENSMUSG00000113061	Rps18-ps5	13	28441511
ENSMUSG00000113418	Gm47172	13	28469552
ENSMUSG00000113216	Gm40841	13	28578436
ENSMUSG00000085936	2610307P16Rik	13	28644017
ENSMUSG00000086785	Gm6081	13	28694727
ENSMUSG00000099158	Mir6368	13	28894764
ENSMUSG00000092093	Gm17528	13	29011106
ENSMUSG00000082861	Gm11362	13	29020858
ENSMUSG00000113352	Gm34639	13	29073441
ENSMUSG00000076431	Sox4	13	29132902
ENSMUSG00000086363	A330102I10Rik	13	29198382
ENSMUSG00000082730	Gm11363	13	29314194
ENSMUSG00000006191	Cdkal1	13	29375729
ENSMUSG00000086423	Gm11364	13	29419760
ENSMUSG00000016477	E2f3	13	30090558
ENSMUSG00000086893	Gm11365	13	30124266
ENSMUSG00000085188	Gm11368	13	30242660
ENSMUSG00000113366	Gm47259	13	30282476
ENSMUSG00000083676	Gm11367	13	30296457
ENSMUSG00000038732	Mboat1	13	30320472
ENSMUSG00000084669	Gm23206	13	30332181
ENSMUSG00000082648	Gm11366	13	30365699
ENSMUSG00000049115	Agtr1a	13	30520424
ENSMUSG00000113424	Gm48161	13	30554342
ENSMUSG00000083882	Gm11369	13	30583600
ENSMUSG00000038462	Uqcrfs1	13	30724291
ENSMUSG00000086263	4930519D14Rik	13	30799026
ENSMUSG00000069255	Dusp22	13	30843982
ENSMUSG00000081905	Gm11370	13	30915760
ENSMUSG00000021356	Irf4	13	30933209
ENSMUSG00000113515	Gm29675	13	30968416
ENSMUSG00000021357	Exoc2	13	30997902
ENSMUSG00000076430	Hus1b	13	31130556
ENSMUSG00000056257	Gm5447	13	31158147
ENSMUSG00000082014	Gm11371	13	31193160
ENSMUSG00000114161	Gm48662	13	31256713
ENSMUSG00000084175	Gm11372	13	31383069
ENSMUSG00000087460	4930401O12Rik	13	31397393
ENSMUSG00000087662	Gm11373	13	31509917
ENSMUSG00000085620	G630018N14Rik	13	31533884
ENSMUSG00000088693	Gm22330	13	31536963
ENSMUSG00000087140	Gm11376	13	31576561
ENSMUSG00000089052	Gm23351	13	31611238
ENSMUSG00000090863	A530084C06Rik	13	31740117
ENSMUSG00000038415	Foxq1	13	31740117
ENSMUSG00000087220	Gm11377	13	31748732
ENSMUSG00000038408	1700018A04Rik	13	31749475
ENSMUSG00000087276	Gm11378	13	31803151
ENSMUSG00000038402	Foxf2	13	31809799
ENSMUSG00000065843	Gm25186	13	31921616
ENSMUSG00000086144	Gm11379	13	31981522
ENSMUSG00000050295	Foxc1	13	31990616
ENSMUSG00000038372	Gmds	13	32003562
ENSMUSG00000113119	Gm48883	13	32016888
ENSMUSG00000083149	Gm11380	13	32068208
ENSMUSG00000113935	Gm35732	13	32155069
ENSMUSG00000112944	Gm48885	13	32279262
ENSMUSG00000113965	A730091E23Rik	13	32522802
ENSMUSG00000085770	Gm11381	13	32563890
ENSMUSG00000113449	Gm48073	13	32716902
ENSMUSG00000044951	Mylk4	13	32884810
ENSMUSG00002074895	U6	13	32942185
ENSMUSG00000042874	D930007J09Rik	13	32984616
ENSMUSG00000021400	Wrnip1	13	32986021
ENSMUSG00000044734	Serpinb1a	13	33026075
ENSMUSG00000081433	Serpinb1-ps1	13	33043942
ENSMUSG00000079049	Serpinb1c	13	33065417
ENSMUSG00000074973	Gm11382	13	33122496
ENSMUSG00000042842	Serpinb6b	13	33149192
ENSMUSG00000114185	Gm47662	13	33181045
ENSMUSG00000045827	Serpinb9	13	33187233
ENSMUSG00000021403	Serpinb9b	13	33211399
ENSMUSG00000113726	Gm36099	13	33215185
ENSMUSG00000051029	Serpinb1b	13	33262558
ENSMUSG00000083653	Gm11384	13	33289522
ENSMUSG00000082893	Gm11383	13	33304499
ENSMUSG00000021404	Serpinb9c	13	33333258
ENSMUSG00000054266	Serpinb9d	13	33376942
ENSMUSG00000081237	Gm11385	13	33401251
ENSMUSG00000113703	Gm47788	13	33421685
ENSMUSG00000062342	Serpinb9e	13	33433595
ENSMUSG00000038327	Serpinb9f	13	33508060
ENSMUSG00000071452	Serpinb9h	13	33579744
ENSMUSG00000057726	Serpinb9g	13	33668773
ENSMUSG00000081903	Gm11387	13	33692110
ENSMUSG00000081288	Gm11386	13	33715596
ENSMUSG00000082722	Gm11393	13	33726982
ENSMUSG00000112963	Gm6093	13	33746469
ENSMUSG00000089229	Gm25043	13	33751777
ENSMUSG00000113016	Gm47916	13	33753004
ENSMUSG00000113398	Gm5194	13	33780018
ENSMUSG00000083042	Gm11388	13	33825608
ENSMUSG00000047889	Serpinb6d	13	33845388
ENSMUSG00000082986	Gm11389	13	33870440
ENSMUSG00000097202	Gm26701	13	33884456
ENSMUSG00000097931	Gm11392	13	33902259
ENSMUSG00000097190	Gm11394	13	33913016
ENSMUSG00000097054	Gm11395	13	33925223
ENSMUSG00000080317	Vmn2r-ps94	13	33950903
ENSMUSG00000069248	Serpinb6e	13	34016328
ENSMUSG00000052180	Serpinb6c	13	34063799
ENSMUSG00000060147	Serpinb6a	13	34101901
ENSMUSG00000085457	1110046J04Rik	13	34119550
ENSMUSG00000046949	Nqo2	13	34148670
ENSMUSG00000021408	Ripk1	13	34186346
ENSMUSG00000090628	Gm17083	13	34190949
ENSMUSG00000091462	Gm17084	13	34218509
ENSMUSG00000038286	Bphl	13	34221580
ENSMUSG00000058672	Tubb2a	13	34258257
ENSMUSG00000113591	4930447K03Rik	13	34268138
ENSMUSG00000114067	Gm47065	13	34271120
ENSMUSG00000113645	Gm47076	13	34303684
ENSMUSG00000045136	Tubb2b	13	34310731
ENSMUSG00000113883	Gm36500	13	34317843
ENSMUSG00000071451	Psmg4	13	34346947
ENSMUSG00000038267	Slc22a23	13	34363141
ENSMUSG00002075380	7SK	13	34460948
ENSMUSG00000113430	Gm47086	13	34502791
ENSMUSG00000113843	Gm6129	13	34577707
ENSMUSG00000114170	Gm47120	13	34610213
ENSMUSG00000113998	Gm40909	13	34684711
ENSMUSG00000113554	Gm36758	13	34745969
ENSMUSG00000113185	Gm47127	13	34794810
ENSMUSG00000021411	Pxdc1	13	34811817
ENSMUSG00000086786	Gm15908	13	34836906
ENSMUSG00000113044	Gm47149	13	34864716
ENSMUSG00000113615	Gm47150	13	34895432
ENSMUSG00000113822	Gm47151	13	34902039
ENSMUSG00000113457	Gm47152	13	34904665
ENSMUSG00000038246	Fam50b	13	34918833
ENSMUSG00000113484	Gm47157	13	34965568
ENSMUSG00000114127	Gm8231	13	35049778
ENSMUSG00000113170	Gm36839	13	35056495
ENSMUSG00000021413	Prpf4b	13	35059285
ENSMUSG00000021414	Fam217a	13	35093943
ENSMUSG00000021415	4933417A18Rik	13	35108392
ENSMUSG00000098209	Gm8245	13	35124626
ENSMUSG00000021416	Eci3	13	35130597
ENSMUSG00000113066	Gm47217	13	35146885
ENSMUSG00000085962	Gm16984	13	35147965
ENSMUSG00000021417	Eci2	13	35161731
ENSMUSG00000114061	Gm48626	13	35211337
ENSMUSG00000113738	Gm40910	13	35236710
ENSMUSG00000114233	Gm48629	13	35249444
