genes	D1	D2	DD
ITPK1	0.00430494291174386	0.00965057407192527	-0.00534563116018141
STRAP	0.00923647548857811	0.0145838236608421	-0.00534734817226397
KHSRP	0.00485123669852304	0.0102049708991362	-0.00535373420061316
CHERP	0.0118831779533064	0.0172375988853627	-0.00535442093205628
SMARCC1	0.0107192964680304	0.0160857255811062	-0.00536642911307576
EXT2	0.0113378506669301	0.0167067974268336	-0.00536894675990347
MYL6	0.00883960201502039	0.0142116476915107	-0.00537204567649036
NUP54	0.00569279686433341	0.0110658180905448	-0.00537302122621143
TIMM22	0.0156062669063493	0.0210117257150875	-0.00540545880873818
MT2A	0.138976077351794	0.144382655597911	-0.00540657824611704
AP1S3	0.00816744474154707	0.0135757456211087	-0.00540830087956159
SCD	0.0218635398769885	0.0272889753203535	-0.00542543544336494
ENDOV	0.0115209015736394	0.016946747476995	-0.00542584590335567
INF2	0.013598512014773	0.0190791063664047	-0.00548059435163167
GTF2H5	0.0353847455845778	0.0408679064000889	-0.00548316081551108
ARV1	0.0112523036148122	0.0167434744704142	-0.00549117085560193
ACAP2	0.0193668709828311	0.0248738291465872	-0.00550695816375611
RPS6KA4	0.00839680375720927	0.0139173676699525	-0.00552056391274327
MECR	0.00339923393109335	0.00892815723331634	-0.00552892330222299
RNF126	0.00719129533514301	0.0127428519553001	-0.00555155662015711
LONP2	0.0196934348825073	0.0252657479637943	-0.005572313081287
SNRNP35	0.00388238384353778	0.00945705951410591	-0.00557467567056813
PRSS21	0.0643967777908032	0.0699788728381191	-0.0055820950473159
CXADR	0.0285399173110711	0.0341340827139116	-0.00559416540284053
LRRC41	0.0180382029334677	0.0236343741501255	-0.00559617121665782
POLR3K	0.109105335711405	0.114705895900261	-0.00560056018885603
ADAM17	0.0115216013045733	0.017122285297799	-0.00560068399322565
AHNAK2	0.0290872647800985	0.0347071345638339	-0.00561986978373533
RHOV	0.276708018009966	0.282353084738845	-0.00564506672887943
ADSS	0.0113432614196786	0.0169980914556692	-0.00565483003599063
RB1	0.0126917419817449	0.018358527204482	-0.0056667852227371
TTF1	0.00388902122645512	0.00956060440599856	-0.00567158317954344
PANX1	0.00810591449535802	0.0137848676936391	-0.00567895319828108
UBB	0.0770035519051906	0.0826829964846592	-0.00567944457946859
SMIM13	0.0126530372514468	0.0183357086367831	-0.0056826713853363
MRPS26	0.0535718997532632	0.0592589362135362	-0.00568703646027294
GUK1	0.0719200849187415	0.0776167326286578	-0.00569664770991628
RPS24	0.0171905440648069	0.0228885036986221	-0.00569795963381516
CDKN2AIPNL	0.0041048253473603	0.00980603525836294	-0.00570120991100264
LY6E	0.035200775722372	0.0409039740792317	-0.00570319835685963
KPNA1	0.0200924391719177	0.0258026216779211	-0.00571018250600339
DAPP1	0.0115846321105376	0.0173213069572158	-0.00573667484667814
NCKAP1	0.0422763255656221	0.0480179559644245	-0.00574163039880245
MOCS2	0.0078082521821996	0.0135788899834166	-0.00577063780121697
MRPL2	0.0137988247558978	0.0196275666542218	-0.00582874189832395
NSMCE2	0.00656393127175639	0.0124291138362112	-0.00586518256445476
MRRF	0.00949002257942185	0.015368272317842	-0.00587824973842017
KTN1	0.0681292483117137	0.0740080200769881	-0.0058787717652744
SLC39A13	0.0056820812349959	0.0115727748068944	-0.00589069357189848
MDM4	0.0104308901169039	0.0163295126917995	-0.00589862257489554
COX4I1	0.0207006984386349	0.0266082593127828	-0.00590756087414792
UEVLD	0.0211768514870587	0.0270908143509597	-0.005913962863901
COX5A	0.0283141376612948	0.0342419160464822	-0.00592777838518739
TOR1A	0.0136013388190165	0.0195433308905513	-0.00594199207153481
VPS72	0.00829492393789147	0.014243020003564	-0.00594809606567257
FAM204A	0.0336210680411435	0.0395719127757927	-0.00595084473464921
FIP1L1	0.0101218068204061	0.0160868357421124	-0.00596502892170632
PIGG	0.0164748767152724	0.0224579393595282	-0.00598306264425581
MALSU1	0.0483576477329083	0.0543501123265951	-0.00599246459368673
CD40	0.0792971791962901	0.0852913752306314	-0.00599419603434125
RPL21	0.0076710386297593	0.0136769872699861	-0.00600594864022678
MAP1LC3B	0.00805981176317051	0.0140679626764145	-0.00600815091324395
STAT6	0.0170676557564074	0.0230861706795914	-0.00601851492318396
RPIA	0.00609246548768869	0.0121228205230241	-0.00603035503533541
RNF5	0.00910157310126211	0.015141982303347	-0.00604040920208488
ARL1	0.00134457536099559	0.00738714933448136	-0.00604257397348577
PEX11B	0.0125503333685044	0.0185957608466787	-0.00604542747817426
CDK5RAP1	0.0116037196915057	0.0176636898988991	-0.00605997020739344
OTUB1	0.0151390922990947	0.0212014805699109	-0.00606238827081621
POP4	0.0148244644436569	0.0209034717044394	-0.0060790072607825
SECISBP2	0.0142534698726463	0.0203377740403606	-0.00608430416771437
TJP2	0.00480243130014843	0.01089025627658	-0.00608782497643157
VGLL4	0.0169796573646796	0.0230731155753181	-0.00609345821063848
CASP7	0.0215597256904361	0.027655897640607	-0.00609617195017089
RPL32	0.00734152114281657	0.0134394993103433	-0.00609797816752669
SMIM15	0.0318477400559719	0.0379678259385866	-0.00612008588261474
TEX264	0.0135276903348063	0.0196524005544454	-0.0061247102196391
PLRG1	0.00525353862697516	0.0113885729903356	-0.0061350343633604
CWC25	0.00233688078168355	0.00850933281363367	-0.00617245203195012
MVP	0.00558347927076498	0.0117701032811972	-0.00618662401043227
PREP	0.005571355086248	0.0117656952880301	-0.0061943402017821
VPS36	0.0159346657197009	0.022135854883112	-0.00620118916341105
DESI1	0.0160529545412467	0.0222605899857024	-0.00620763544445574
BRI3	0.0584105824556344	0.0646499056857499	-0.00623932323011547
MORN2	0.00383664657139582	0.0100764664672703	-0.00623981989587451
ERICH1	0.00910105321542153	0.0153481757125867	-0.00624712249716522
TRMU	0.00606249941055386	0.0123142274488701	-0.00625172803831625
DDX55	0.00430302581012469	0.0105594337583803	-0.00625640794825565
AKR1C1	0.22231782886035	0.228591669361642	-0.00627384050129182
BTN2A1	0.0247967603550431	0.031071330140462	-0.00627456978541887
PLK3	0.0483257743711106	0.0546026275250051	-0.00627685315389451
SUSD6	0.00414420551940073	0.010427427530738	-0.00628322201133728
GABARAPL2	0.004840863401436	0.011130918214422	-0.006290054812986
YBEY	0.0101507972706775	0.0164473357073418	-0.00629653843666423
MED13L	0.0117598820087868	0.0180612393325829	-0.00630135732379613
CALCOCO2	0.00687444054754611	0.0131784729508537	-0.00630403240330761
RHOG	0.0179913454637629	0.0242971647978869	-0.00630581933412402
SAP30	0.0427427861978993	0.0490515939705299	-0.00630880777263065
STX10	0.00574433533608162	0.0120645492753211	-0.00632021393923946
PBRM1	0.00602723157416337	0.0123482191086608	-0.00632098753449742
SSH1	0.00717865619729763	0.0135129977502514	-0.00633434155295374
TMED5	0.0263999838248003	0.0327412857177852	-0.00634130189298483
TRANK1	0.000401039205879995	0.00674644620488443	-0.00634540699900443
TXNRD1	0.00649496296196878	0.0128452054036455	-0.00635024244167672
ZBTB38	0.000605306398612339	0.00696219690627988	-0.00635689050766755
XPC	0.0124566080534628	0.0188165346651263	-0.00635992661166352
STARD10	0.00973810455555088	0.016100266900264	-0.00636216234471315
ZNF593	0.0315928648664503	0.0379581182150086	-0.00636525334855827
STX8	0.00647915672342019	0.0128678576485869	-0.00638870092516675
MBTPS1	0.015990854298514	0.022394129786518	-0.00640327548800403
PRR13	0.0322035147229702	0.0386228017528223	-0.00641928702985204
SERINC2	0.011878564584925	0.0183024885875694	-0.00642392400264439
MOB2	0.00470606083967051	0.011133790491255	-0.0064277296515845
OLR1	0.111848855079502	0.11828345791196	-0.00643460283245756
LINC00973	0.0113539134311426	0.0178027701029335	-0.00644885667179099
RIPK2	0.0470874259951342	0.0535376212862955	-0.00645019529116133
C7orf49	0.0146907672013674	0.0211588812708042	-0.00646811406943678
RNF149	0.00442944528827108	0.010937903908489	-0.0065084586202179
GCA	0.0161275984078087	0.0226463511129858	-0.00651875270517712
NEMF	0.00538023570440891	0.0119244243640568	-0.00654418865964784
B3GAT3	0.0151124073090155	0.0216610315888957	-0.00654862427988021
CORO2A	0.0157375127283651	0.0222930836544753	-0.00655557092611019
TNFRSF14	0.00614927061274167	0.0127113799028868	-0.00656210929014518
PDP1	0.0253088581164201	0.0318782832358883	-0.00656942511946819
DGKH	0.00451939044693867	0.0111031212859101	-0.00658373083897142
CLTA	0.00288194198324554	0.00949959038571703	-0.00661764840247149
QPCT	0.0130195108745551	0.0196382425483552	-0.00661873167380015
CDC73	0.0139235883590916	0.0205443392187485	-0.00662075085965684
RIT1	0.0124844871196552	0.0191140628818267	-0.0066295757621715
RP11-554I8.2	0.0260064389270967	0.0326399412999407	-0.00663350237284399
AGTRAP	0.0132253674399259	0.0198595511834572	-0.00663418374353126
FAM83H	0.0190847162989467	0.0257254497252741	-0.00664073342632739
TCF3	0.0208070109188589	0.0274629175945255	-0.00665590667566657
SH3GL1	0.0300122164110572	0.0366755164871365	-0.0066633000760793
NME7	0.01932352744755	0.0260059297818453	-0.00668240233429528
CHCHD6	0.027997301132888	0.0346805538748828	-0.00668325274199474
PLEKHA3	0.0244417504889736	0.0311533134094578	-0.0067115629204842
TLE4	0.000375188310575031	0.00709965245765768	-0.00672446414708264
LINC00657	0.0502633111960009	0.0569922180091071	-0.00672890681310623
COPZ1	0.00335190713852313	0.0101194939330119	-0.00676758679448874
RNF6	0.0178951372429817	0.0246977308074879	-0.0068025935645062
PSENEN	0.0162041217227597	0.023015206249477	-0.00681108452671736
TXLNA	0.00922634523137353	0.0160385943951443	-0.00681224916377076
TMEM245	0.00781111859236079	0.0146248688579964	-0.00681375026563561
ATP5H	0.0182240110414431	0.0250680481189271	-0.00684403707748394
STK25	0.0179648891094498	0.024811586426312	-0.00684669731686222
HN1	0.0109665045552431	0.0178176255894435	-0.00685112103420031
MYCBP	0.00889354002190378	0.0157560650613579	-0.00686252503945409
TRIM25	0.0422821030385042	0.0491459243722868	-0.00686382133378253
MIA3	0.00818555942086363	0.0150609146704381	-0.00687535524957451
BTN3A2	0.00591054171470414	0.0127981376031269	-0.00688759588842271
ZNF770	0.0120322830183176	0.0189198904481408	-0.00688760742982322
STXBP2	0.0148319205028287	0.0217216175564887	-0.00688969705365995
CEP170	0.0179767630347341	0.024872691355947	-0.00689592832121296
ZNF622	0.00148587809884601	0.00839430937247704	-0.00690843127363103
CCL5	0.541708667297727	0.548619551463663	-0.00691088416593577
PTPN3	0.0132317309744381	0.0201587359661099	-0.00692700499167188
ELK4	0.0201162684664558	0.0270715112049033	-0.00695524273844754
CD68	0.0193616774430185	0.0263210213789226	-0.0069593439359041
MTHFD1	0.0305118905233693	0.0374831877766932	-0.00697129725332397
SPPL2A	0.0112463947816123	0.01828654200053	-0.00704014721891777
LMO2	0.0141271579444119	0.0211755442190025	-0.00704838627459051
HEXA	0.00360065585004848	0.0106612641729407	-0.0070606083228922
SETD7	0.0222593367181069	0.0293321656408952	-0.00707282892278826
GBP6	0.0290668283073363	0.0361512880235335	-0.00708445971619724
NUDT22	0.0067564109736973	0.0138558644911144	-0.00709945351741708
CCDC59	0.00245724811133034	0.00955743322697502	-0.00710018511564467
C1orf50	0.00570465362338016	0.0128216923299183	-0.0071170387065381
EXOSC10	0.00202908389165679	0.00914779766753777	-0.00711871377588097
JUN	0.124373564436824	0.131494984177617	-0.00712141974079394
HIST3H2A	0.158721903064698	0.165854661948256	-0.00713275888355827
SCAF11	0.0419501207458154	0.0491160072939146	-0.00716588654809918
CDC37L1	0.00736860358710476	0.0145408824626814	-0.00717227887557666
JAK1	0.0530506764013441	0.0602266101766476	-0.00717593377530347
WBP4	0.0271103627980986	0.0342893703193345	-0.00717900752123586
ARMC10	0.0126466670385348	0.0198279368115871	-0.00718126977305227
CDC42SE2	0.0247566937596845	0.0319535978402968	-0.00719690408061222
FARSB	0.0235137868456454	0.030722783807275	-0.00720899696162958
SDF4	0.0120259929817932	0.0192515508629788	-0.0072255578811856
PTOV1	0.00915811771248388	0.0163886156111182	-0.00723049789863432
NGLY1	0.0121619681797267	0.01940991803994	-0.00724794986021335
PCGF3	0.00751600763361593	0.0147660189886268	-0.00725001135501085
YIPF2	0.00947923942250471	0.0167436215427358	-0.00726438212023108
PSMC3	0.0681514778979861	0.075436004335066	-0.0072845264370799
FKBP9	0.00454578579571798	0.0118629374310817	-0.00731715163536371
FAM120AOS	0.00230946407395038	0.00963296569707853	-0.00732350162312816
HP1BP3	0.0313377010776852	0.0386678011782179	-0.00733010010053264
ECSIT	0.00312634766477566	0.01045958193917	-0.00733323427439436
SIRT7	0.00373651489918004	0.0110737135647191	-0.00733719866553908
MED4	0.0179142042617515	0.0252572649189376	-0.00734306065718607
DERA	0.00708047400294013	0.0144310895807634	-0.00735061557782326
PEF1	0.0186399420704854	0.0260153896397	-0.00737544756921455
C11orf73	0.0135664297558942	0.0209840213419212	-0.00741759158602697
TOB2	0.000586192971710683	0.00800939124349525	-0.00742319827178457
ARFIP1	0.0142145356901834	0.0216485945080746	-0.00743405881789127
AAED1	0.0155521680083621	0.0229978199619418	-0.00744565195357967
JOSD2	0.0123125448998225	0.0197751318048196	-0.00746258690499708
CDC42EP4	0.00514575897556603	0.0126139926392143	-0.00746823366364829
KIF2A	0.00904479424852355	0.0165209676767651	-0.00747617342824157
TRAF3IP2	0.00611820899333131	0.0136010140402466	-0.00748280504691525
USP16	0.0405732960119651	0.0480764211815569	-0.00750312516959178
RPS16	0.0070126698722313	0.0145331395950766	-0.00752046972284526
ANKRD12	0.00807027453187367	0.0156009020833065	-0.00753062755143284
NDN	0.0684893227036843	0.0760243622954181	-0.00753503959173388
ZC3H15	0.0223783489425563	0.0299290760360916	-0.00755072709353533
RAB2A	0.0349951342059108	0.0425578263663752	-0.00756269216046436
PET100	0.0030493305394493	0.0106256701163339	-0.0075763395768846
CERS6	0.015006895707178	0.0225866981754511	-0.00757980246827313
CHIC2	0.0112865112517083	0.0188684548683714	-0.00758194361666308
CARD19	0.00261733419063648	0.0102175923673547	-0.00760025817671823
SUMF2	0.0243204977814622	0.0319285080367905	-0.00760801025532835
C3orf38	0.00213478093062231	0.00976692604178424	-0.00763214511116194
HIF1A	0.0250530623124234	0.032693862976034	-0.00764080066361063
SLC50A1	0.01020275535981	0.0178539017215484	-0.00765114636173845
SRSF10	0.00679123319724496	0.0144832493549496	-0.00769201615770462
EPRS	0.0477906794988599	0.0554888047992013	-0.0076981253003414
SF3B4	0.007635040555763	0.0153392256125465	-0.00770418505678349
CNPY3	0.00548318271344676	0.0131895926097072	-0.00770640989626042
IDH3B	0.0347849364076469	0.0425000387087636	-0.00771510230111674
DRAP1	0.00234877762214063	0.0100684927601828	-0.00771971513804212
COPB1	0.0060031031902106	0.0137235663314769	-0.00772046314126635
CSNK1G2	0.0175318794221846	0.0252554684662157	-0.00772358904403113
RNF207	0.00903335342547971	0.0167672239881689	-0.0077338705626892
MACF1	0.0426444035032944	0.0504014307946988	-0.00775702729140432
TMEM50A	0.00522820760687396	0.0129862326814884	-0.00775802507461446
KAT6A	0.0204118253475023	0.0281700128117936	-0.00775818746429129
UQCC2	0.00685373616704532	0.014622064498858	-0.0077683283318127
NDUFS7	0.00662625274311524	0.0143987943555489	-0.00777254161243364
IL6ST	0.0196342275792634	0.0274092390310277	-0.0077750114517643
EIF4E2	0.0112352558293619	0.0190365999898251	-0.00780134416046319
NDUFB4	0.00310448880640024	0.0109150099352542	-0.00781052112885396
FNTA	0.0123991987202146	0.0202642370780143	-0.00786503835779972
MAT2A	0.012322161791103	0.0201988593049284	-0.00787669751382545
GFM1	0.00440854051136448	0.0122994560656804	-0.00789091555431596
TSPO	0.00524397809044209	0.0131630152057214	-0.00791903711527936
PRPF40A	0.0233328260181258	0.0312726257159112	-0.00793979969778535
AIMP1	0.017967712329497	0.0259086916665027	-0.00794097933700578
HADHA	0.0112896885866718	0.0192357127261254	-0.00794602413945354
NDUFAF1	0.00455374976914539	0.0125026992017897	-0.00794894943264428
DNAJB6	0.0211540343399542	0.0291096497757881	-0.00795561543583397
KIAA1143	0.00365432711052929	0.0116175341478353	-0.00796320703730606
SEC11C	0.00218664386677845	0.0101500163635583	-0.00796337249677989
EPS8L1	0.00795227949961016	0.0159257155316456	-0.00797343603203545
GALE	0.0443799707742133	0.0523646379208715	-0.00798466714665816
ZBED2	0.130069050399503	0.138084639288926	-0.00801558888942322
PPP6R3	0.0210712756133682	0.0290938861385342	-0.00802261052516598
UTP18	0.0326037046576993	0.0406266870234351	-0.00802298236573583
NUDCD2	0.0187956728305277	0.0268262078648408	-0.00803053503431304
SAT2	0.00562591326215703	0.0136605841436922	-0.00803467088153522
KRTCAP3	0.0624404521677965	0.0704864715336777	-0.00804601936588122
POLDIP2	0.0127911181162931	0.020841417826204	-0.00805029970991098
PDPN	0.103326949608142	0.111385406311861	-0.00805845670371916
RIF1	0.00383633874610054	0.0119059859380722	-0.00806964719197168
NECAP2	0.0112571430452501	0.0193567900377366	-0.00809964699248646
VAMP2	0.0150056834831048	0.0231366045947756	-0.00813092111167081
MAP3K7	0.0227969910171224	0.0309297462485807	-0.00813275523145836
OPA1	0.0180332212338333	0.0261668129663541	-0.00813359173252081
UBE2J1	0.0213736201435979	0.0295289221772174	-0.0081553020336195
RPS17	0.00416351074283353	0.0123206316645464	-0.0081571209217129
AIP	0.00216229373427849	0.0103230982061559	-0.00816080447187742
EMC9	0.0151531080390608	0.0233147568412928	-0.00816164880223205
ASNSD1	0.00133619500848616	0.00950342016206415	-0.00816722515357798
NRIP1	0.0223914759493452	0.0305588126035681	-0.00816733665422287
DDX27	0.0067155677094676	0.014892062058571	-0.00817649434910343
FAM229B	0.00724462337327698	0.0154334887011437	-0.00818886532786668
PUS1	0.00246309155514256	0.0106559244580595	-0.00819283290291699
KRT10	0.00469348872534588	0.0128869719654328	-0.00819348324008694
GMPR2	0.0103613757705917	0.0185557393353345	-0.00819436356474281
MTPN	0.0567195704317582	0.0649302850726865	-0.00821071464092836
DPP8	0.0150843533361121	0.0233039137661964	-0.00821956043008436
CYFIP1	0.0125605665630015	0.0207833217268649	-0.00822275516386336
WASL	0.0102746895526267	0.0185040149656562	-0.00822932541302942
TAPBP	0.0502896358560289	0.0585202471412799	-0.00823061128525093
NRAS	0.00661741644610051	0.0148780067438484	-0.00826059029774787
IARS2	0.00607965966779471	0.0143479302593146	-0.00826827059151985
PHAX	0.0049748483843443	0.0132469506081187	-0.00827210222377441
XRN1	0.0103322219502208	0.0186048511212858	-0.008272629171065
CLPP	0.011730080011146	0.0200132703038935	-0.00828319029274755
RAB3D	0.00345806340468318	0.0117426797973481	-0.00828461639266494
AP2S1	0.0203931412604425	0.0286839747619221	-0.00829083350147956
GOSR2	0.00108243641363858	0.00937334245333469	-0.00829090603969611
CYLD	0.0325183228603737	0.0408580779263909	-0.00833975506601724
POR	0.00396282512020731	0.0123147786573944	-0.00835195353718713
PARP8	0.00706003283807339	0.0154145608203839	-0.00835452798231051
FBXO45	0.00154034673589449	0.00989951859019133	-0.00835917185429685
PGD	0.00882370903755684	0.0171937137991603	-0.00837000476160347
MAPKAPK2	0.0340752278161227	0.0424476121520307	-0.00837238433590799
NAPG	0.0154967850139465	0.0238829843469015	-0.008386199332955
ZC3H11A	0.0314910241281999	0.0398913966975899	-0.00840037256939
PITPNA	0.012505415152843	0.0209080295794997	-0.00840261442665671
RASAL2	0.00793816143986971	0.0163550795677951	-0.00841691812792537
E2F3	0.00584640481764201	0.0142842605242013	-0.00843785570655928
LTV1	0.0364316108047168	0.0448751308602097	-0.00844352005549291
PTGES2	0.00612225330073013	0.0145927973017026	-0.00847054400097244
MOV10	0.0136715173753642	0.0221442837458864	-0.00847276637052225
RPL17	0.0239664352484238	0.0324424366295278	-0.00847600138110398
DNAJA1	0.00562940677996571	0.0141103813661302	-0.00848097458616454
CSF2	0.455928561547203	0.464415476308418	-0.00848691476121471
HTATIP2	0.00703648657244033	0.0155271271670207	-0.0084906405945804
TMEM223	0.0316699856900439	0.0401686101635062	-0.00849862447346231
AF127936.7	0.0207305479192133	0.0292422825283786	-0.00851173460916529
PRRG4	0.0781558908496911	0.0866809486947452	-0.0085250578450541
CYB5B	0.0147752920599585	0.023303710437183	-0.0085284183772245
CPSF7	0.0111211789624997	0.0196497816321774	-0.00852860266967779
SMIM19	0.00411865393169018	0.0126499688658715	-0.00853131493418135
ELP6	0.00334674475019801	0.0118914078542337	-0.00854466310403567
MRPL51	0.00613122654839399	0.0146768782775893	-0.00854565172919532
LGR4	0.00544525587630626	0.0140009713403582	-0.00855571546405191
PLEKHJ1	0.010169685697332	0.0187292881129819	-0.00855960241564996
MRPS27	0.007326699126356	0.0159051970381256	-0.00857849791176956
HERC4	0.0166159552373123	0.0252120314901418	-0.00859607625282958
LSM3	0.0336729948668429	0.0422734508963471	-0.00860045602950424
CLUH	0.00683308571558533	0.0154382829699717	-0.00860519725438641
WRNIP1	0.0128843175406893	0.0214932839790784	-0.00860896643838908
UTP3	0.013399191023925	0.0220177000289543	-0.00861850900502925
KCNK1	0.00520917711795872	0.0138412894132548	-0.00863211229529613
DNAJB14	0.0497970555664017	0.0584456448085973	-0.00864858924219559
WWC1	0.00571388966186227	0.0143650832608346	-0.00865119359897232
ZNF24	0.0179322054403268	0.0265931121987841	-0.00866090675845734
CDCA3	0.0265841530152245	0.0352500855455687	-0.00866593253034421
SDF2	0.0135494688179701	0.0222250748138608	-0.00867560599589067
UQCRC1	0.0190886560352704	0.0277741173969086	-0.00868546136163828
ST13	0.0193013067299938	0.0279893917672107	-0.00868808503721688
USP8	0.0136423818024932	0.0223616079894923	-0.0087192261869991
MCRS1	0.0117818448096423	0.0205140985691606	-0.00873225375951828
KIF1C	0.0173908244444703	0.026125224914278	-0.00873440046980764
CCDC51	0.0265777927207346	0.0353163571993817	-0.0087385644786471
NFKBIZ	0.00621705964165181	0.0149671275925947	-0.00875006795094294
GON4L	0.0334392615984826	0.0421942087772339	-0.00875494717875133
SEPT2	0.0388424820351515	0.0476149298892517	-0.00877244785410024
SLC39A9	0.0173618471177811	0.0261416401602915	-0.00877979304251034
BCR	0.0201498891684579	0.0289371836429701	-0.00878729447451218
STT3A	0.0046983167623116	0.0135031564028196	-0.008804839640508
ATOX1	0.0059017351230087	0.0147189344878762	-0.00881719936486754
SDHAF3	0.0191959346327252	0.0280211423226094	-0.00882520768988422
RFC1	0.0463785235919517	0.0552431711035208	-0.00886464751156901
PIGX	0.0111408895714467	0.0200101264477136	-0.00886923687626686
ADPGK	0.018859538393464	0.0277313313777004	-0.00887179298423646
RPS29	0.0823161088636353	0.0911962247907425	-0.0088801159271072
MRPL4	0.0296145823873916	0.0384999055609541	-0.00888532317356253
RREB1	0.00273970605612928	0.011655737890329	-0.00891603183419968
SLC39A6	0.00178222858480652	0.010699892532005	-0.00891766394719852
TMEM9	0.0087424197287205	0.0176711725838972	-0.00892875285517673
NONO	0.0162924983051403	0.0252354470442055	-0.00894294873906526
WBP5	0.039019197985334	0.0479631376922028	-0.0089439397068688
ZMYND19	0.00928246671291018	0.0182338150457519	-0.00895134833284168
RTFDC1	0.00768030340857761	0.0166449741231327	-0.00896467071455507
TM9SF2	0.030939485024064	0.0399352589235662	-0.00899577389950223
ADAM10	0.0183970337748732	0.0274026259550968	-0.00900559218022361
POLR2D	0.00854813182863132	0.0175711450783305	-0.00902301324969917
SLC25A26	0.0146806251210883	0.0237310178417456	-0.0090503927206573
PDHA1	0.0455865956885919	0.0546381875531035	-0.00905159186451154
CAAP1	0.0187651915119201	0.0278185963161979	-0.00905340480427778
UBA6	0.0373040608713011	0.0463747448786824	-0.0090706840073813
TNPO1	0.00416846667787488	0.0132446289122193	-0.00907616223434444
C14orf1	0.00644939072748265	0.0155403701177953	-0.00909097939031269
XRN2	0.011462425291468	0.0205703218713601	-0.00910789657989212
RNF181	0.00549922243883861	0.0146083941393654	-0.00910917170052684
RPL23A	0.00442582050835248	0.0135369811879594	-0.00911116067960694
HNRNPH3	0.022624242866893	0.0317434444832404	-0.00911920161634741
SEMA4B	0.00755644253140122	0.0166869604715224	-0.00913051794012119
ATP5D	0.00602784477452332	0.0151650396146605	-0.00913719484013721
TST	0.0135215765634589	0.0226625809726415	-0.00914100440918265
RBMS1	0.0124773712724182	0.0216422012908743	-0.00916483001845612
TAP2	0.0247515190607386	0.0339809091296394	-0.00922939006890077
PKP1	0.0798319649583778	0.0890621705349819	-0.00923020557660403
FAM127B	0.00576892532622446	0.0150002812676044	-0.00923135594137993
C9orf142	0.00962488066742521	0.0188744798413176	-0.00924959917389242
MRPS18A	0.00902028170006735	0.0182741083604397	-0.00925382666037232
COPS5	0.00531139579448142	0.014569556385007	-0.00925816059052561
FAM208B	0.00570744951301459	0.0149695777027754	-0.0092621281897608
ALKBH7	0.00730653611568396	0.0165756247200475	-0.00926908860436358
C12orf65	0.0156806351433141	0.0249531915460284	-0.00927255640271428
ACE2	0.0111942904320123	0.0204988265812329	-0.0093045361492206
SUPT5H	0.0215037694752418	0.0308172706302502	-0.00931350115500842
CCDC34	0.112375955500226	0.121690376759739	-0.00931442125951326
MLLT10	0.0116674132833408	0.020982920346006	-0.00931550706266517
VPS35	0.00705841309111519	0.0163815199314211	-0.00932310684030594
NARS	0.0153065721032114	0.0246372004682368	-0.00933062836502542
SON	0.0469283782210849	0.0562622529403418	-0.00933387471925691
NUP58	0.00779275874101953	0.017141190621279	-0.00934843188025946
ADIPOR1	0.0304314529810066	0.0398386904386222	-0.00940723745761558
HPS1	0.0308472515847884	0.0402643824839285	-0.00941713089914008
PDAP1	0.00572857249691274	0.0151743415457796	-0.00944576904886687
RPL34	0.0549417456631943	0.0644207465513711	-0.00947900088817676
TOR1AIP2	0.0214268206189823	0.0309069442162731	-0.00948012359729071
SSR4	0.0144751640463519	0.0239627055667768	-0.00948754152042493
TMEM243	0.010768130026712	0.02025846039992	-0.00949033037320791
HERC5	0.0479107188067303	0.0574077035691025	-0.00949698476237223
SLC16A1	0.0201144981667385	0.0296166446651412	-0.00950214649840269
PSMD4	0.0276250498049243	0.0371280009738038	-0.00950295116887952
RGS14	0.00474758023228463	0.0142658932143024	-0.00951831298201778
CDC27	0.00187148836471233	0.0113916256523526	-0.00952013728764026
GTF2B	0.0476661502990278	0.0571869879629634	-0.00952083766393554
FANCA	0.0535087233593843	0.0630314599765897	-0.00952273661720535
PRRC2B	0.0251708475533279	0.034720003565459	-0.00954915601213112
GCC2	0.0107654667321238	0.0203241078805237	-0.0095586411483999
RCC2	0.0118741343057397	0.0214352954985512	-0.00956116119281143
BTBD10	0.0116220440312087	0.0211929670170134	-0.00957092298580467
WBP2	0.0181583972158243	0.0277685717039434	-0.00961017448811908
KLHDC2	0.00451071104460371	0.0141221021794177	-0.00961139113481394
TRIP6	0.0325947852957629	0.0422083597365589	-0.00961357444079591
TMEM242	0.00347778619577319	0.0131134950985712	-0.00963570890279806
ALDH9A1	0.00843926396957949	0.0181136677578277	-0.00967440378824819
SPTSSA	0.0299767584770356	0.0396712138904289	-0.00969445541339337
AHNAK	0.00774983538266371	0.0174561339592587	-0.00970629857659497
NFKB2	0.0219969883044199	0.0317110875257215	-0.00971409922130161
DCP1A	0.00780708837843483	0.0175280586951971	-0.00972097031676231
TDP2	0.0182576187945578	0.0279880024987616	-0.00973038370420378
HAUS2	0.0149800219292504	0.0247208565952336	-0.00974083466598321
OAZ2	0.0040259971509986	0.0137797070909839	-0.00975370993998535
FRYL	0.0177436918513843	0.027504047148966	-0.00976035529758166
ZNF721	0.016504091343701	0.0262658174595164	-0.00976172611581537
UBE3C	0.00836068107890273	0.0181235258807596	-0.00976284480185689
LMO4	0.011044142325087	0.0208823381609396	-0.00983819583585259
POGZ	0.0116435548841723	0.0215047769133015	-0.00986122202912919
PRDM8	0.0150393582610543	0.024917686503199	-0.00987832824214467
