pathway	pval	padj	log2err	ES	NES	size	leadingEdge
"REGULATION OF TISSUE REMODELING%GOBP%GO:0034103"	0.275964391691395	0.410864304659193	0.0956031492204301	0.479959648597571	1.15760615212075	29	HAND2 S1PR1 GREM1 FLT4 THBS4 SFRP1 SRC IL6 SYT7 LEPR TMBIM1 NF1 TGFB1
"REGULATION OF TNFR1 SIGNALING%REACTOME DATABASE ID RELEASE 61%5357905"	0.0828220858895705	0.163982617586912	0.276500599254472	-0.507643227770372	-1.42347148948341	30	CASP8 RNF31 IKBKB BIRC3 RBCK1 SPPL2A IKBKG UBA52
"REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034121"	0.0338688539615196	0.08225980053503	0.321775918075361	-0.480921391392724	-1.45180894303827	40	IRF1 IRF7 NR1H3 CYBA FLOT2 TLR3 FLOT1 RSAD2 LGR4 LYN BIRC3 GFI1 CD300A PTPN22
"REGULATION OF TOR SIGNALING%GOBP%GO:0032006"	0.889328063241107	0.941037447536775	0.0847985102819124	-0.233625540076726	-0.797242179509067	69	PDCD6 NPRL2 SEH1L ARAF RRAGD FAM83D MAPKAPK5 C12orf66 RRAGA C9orf72 UBR2 RHEB FBXO9 PIK3CA TNFAIP8L1 SEC13 DYRK3
"REGULATION OF TORC1 SIGNALING%GOBP%GO:1903432"	0.611267605633803	0.733807099909398	0.086794975677172	-0.344370885630234	-0.911408634033507	24	SEH1L RRAGD C12orf66 RRAGA C9orf72
"REGULATION OF TP53 ACTIVITY THROUGH ACETYLATION%REACTOME%R-HSA-6804758.2"	0.978658536585366	0.990821781368336	0.066436413766281	-0.222245726792129	-0.615038423873547	29	RBBP7 RBBP4 PIN1 MEAF6 PIP4K2A HDAC1 BRD7 PML PIP4K2C
"REGULATION OF TP53 ACTIVITY THROUGH METHYLATION%REACTOME DATABASE ID RELEASE 61%6804760"	0.618932038834951	0.739203915127059	0.0780892306943345	-0.361705270272897	-0.889042380647011	17	CHEK2 PRMT5 UBA52
"REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION%REACTOME%R-HSA-6804756.1"	0.0892683218030038	0.174093573599653	0.287805130535564	-0.352209807565474	-1.23835819416511	87	TAF4B AURKB CHEK2 CCNA2 RBBP8 RFC2 CHEK1 CSNK2B EXO1 RAD9A RFC4 RPA2 TAF9 RMI1 CDK2 MAPKAPK5 TOPBP1 UBA52 DNA2 RPA3 TAF10 TAF11 TPX2 RFC3 PIN1 RFC5 TAF12
"REGULATION OF TP53 ACTIVITY%REACTOME DATABASE ID RELEASE 61%5633007"	0.158227848101266	0.270134835813605	0.287857117255149	-0.292354707347976	-1.11123308253053	150	TAF4B AURKB CHEK2 CCNA2 CDKN2A RBBP8 RBBP7 RFC2 CHEK1 CSNK2B CDK1 EXO1 PRMT5 RAD9A RFC4 RPA2 TAF9 RMI1 CDK2 MAPKAPK5 TOPBP1 UBA52 DNA2 RPA3 BANP TAF10 DAXX RBBP4 TAF11 TPX2 RFC3 PIN1 RFC5 TAF12 RNF34
"REGULATION OF TP53 DEGRADATION%REACTOME DATABASE ID RELEASE 61%6804757"	0.130573248407643	0.234137634810631	0.222056046145248	-0.433896776273325	-1.27617086311832	36	CHEK2 CCNA2 CDKN2A CDK1 CDK2 UBA52 DAXX RNF34
"REGULATION OF TP53 EXPRESSION AND DEGRADATION%REACTOME DATABASE ID RELEASE 61%6806003"	0.171974522292994	0.287670550328437	0.191892240384838	-0.416993600964533	-1.23584402086609	37	CHEK2 CCNA2 CDKN2A CDK1 CDK2 UBA52 DAXX RNF34
"REGULATION OF TRANSCRIPTION ELONGATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0034243"	0.177835051546392	0.295368299885835	0.16823816568964	-0.50814273342728	-1.26139961680782	19	SUPT4H1 EAPP RNF8 WDR61 TCEB1 RECQL5
"REGULATION OF TRANSCRIPTION FACTOR IMPORT INTO NUCLEUS%GOBP%GO:0042990"	0.371120107962213	0.510632652497167	0.0741758965588009	0.393594255797926	1.07389795681303	64	C1QTNF3 MDFI PKD2 SUFU SPHK1 PKD1 FLNA PPP3CA RAB23 BAG3 SMAD3 PIK3R1 PPP3CB DYRK2 NOV
"REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE I PROMOTER%GOBP%GO:0006356"	0.176829268292683	0.294256746069406	0.184706471207739	-0.439236395967464	-1.21553410534818	29	WDR75 TFAM POLR2L RASL11A NOL11 H2AFY MARS POLR2K PHF8
"REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO HYPOXIA%GOBP%GO:0061418"	2.73936777327394e-08	3.71916280752429e-07	0.73376198835648	-0.652364063628516	-2.21814096203673	74	PSMB9 PSME2 PSME1 PSMB8 PSMB10 PSMA6 PSMA5 PSMB4 PSMD4 PSMC2 PSMA3 PSMB1 PSMB3 PSMA2 PSMA4 PSMB6 PSMC6 RBX1 PSMD7 PSMD14 PSMD9 PSMD11 PSMC3 PSMB2 UBE2D3 STOX1 PSMA7 UBA52 PSMD13 TCEB2 PSMD6 PSMA1 PSMB5 PSMD10 PSMC1 TCEB1
"REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO STRESS%GOBP%GO:0043618"	1.23838335816489e-05	0.000101039481623247	0.593325476396405	-0.525002148734569	-1.89290888488631	103	PSMB9 PSME2 PSME1 PSMB8 PSMB10 PSMA6 NCK1 PSMA5 PSMB4 PSMD4 DDIT3 PSMC2 PSMA3 PSMB1 PSMB3 PSMA2 CHEK1 PSMA4 PSMB6 PSMC6 RBX1 PSMD7 PSMD14 PSMD9 PSMD11 PSMC3 PSMB2 UBE2D3 STOX1 MUC1 PSMA7 UBA52 PSMD13 TCEB2 NFE2L2
"REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE III PROMOTER%GOBP%GO:0006359"	0.0318108451592921	0.0783803033087627	0.321775918075361	-0.59002677426389	-1.46466631913243	19	ZNF76 POLR3C ZC3H8 PRDX5 ZNF345 CEBPA
"REGULATION OF TRANSCRIPTION INITIATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0060260"	0.109289617486339	0.203732043930218	0.224966093540314	-0.528861582021317	-1.34378876555304	21	PSMC2 PSMC6 PSMC3 SUB1 PSMC1 HEY2 PAXIP1 ESR1
"REGULATION OF TRANSCRIPTION INVOLVED IN G1/S TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000083"	0.00547708133791819	0.0185656416289275	0.407017918923954	-0.636099777537264	-1.65219811304433	23	CDT1 PCNA TYMS FBXO5 CCNE1 CDC45 E2F1 TFDP2 GFI1 HINFP RRM2 E2F7 CDC6 POLA1
"REGULATION OF TRANSCRIPTION REGULATORY REGION DNA BINDING%GOBP%GO:2000677"	0.162162162162162	0.274840229926095	0.131457611642763	0.535614520189747	1.2783485993618	28	HAND2 IGF1 HEY1 TWIST1 SOX11 NSD1 HMGA2 CTNNB1
"REGULATION OF TRANSFORMING GROWTH FACTOR BETA PRODUCTION%GOBP%GO:0071634"	0.425423728813559	0.562989834004948	0.0789209638180035	0.504193494856951	1.06645890927177	16	THBS1 CD34 PTGS2 TGFB2 SMAD3 FURIN HIF1A
"REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015"	2.14628705241342e-07	2.45864847164858e-06	0.690132458796796	0.7295952463372	2.0127184415637	70	FBN1 THBS1 PMEPA1 TGFB1I1 ASPN HTRA3 TGFBR2 PRDM16 BAMBI DKK3 ADAMTSL2 DAB2 SKI ENG CAV1 SOX11 TGFBR1 LTBP4 FBN2 SMAD6 SMAD7 SKIL STRAP
"REGULATION OF TRANSLATION IN RESPONSE TO STRESS%GOBP%GO:0043555"	0.233009708737864	0.361783240977959	0.140406238523342	-0.507010750012002	-1.21949043016755	16	NCK1 EIF2B3 PPP1CA EIF2S1 RBM4 RPS6KA1
"REGULATION OF TRANSLATION%GOBP%GO:0006417"	0.815384615384615	0.893371871510215	0.193813302725311	-0.23096156546541	-0.932924833487466	288	NCK1 CCL5 NUP85 TSFM NUP88 NUP37 KIAA0020 C1QBP PATL2 TYMS FMR1 POLR2D EIF4EBP3 EIF2B3 PPP1CA ICT1 POLR2G MOV10 NUP35 ADAR TRNAU1AP POU5F1 POLR2H EIF2AK2 PRKRA SEH1L EIF6 EIF5A DPH2 SMAD1 HIST2H4A POLR2J WIBG MAPKAPK5 POLR2I POLR2F EIF4A3 POLR2L EIF4EBP1 METTL3 NSUN3 IMP3 RPS6KB2 MTG1 EIF2S1 NUP210 FAM129A RBM4 HIST2H3C RAN NUP107 C12orf65
"REGULATION OF TRANSLATIONAL INITIATION%GOBP%GO:0006446"	0.023142853007644	0.0606893825422733	0.352487857583619	-0.427852165773906	-1.40894976921606	60	NCK1 CCL5 FMR1 POLR2D EIF4EBP3 EIF2B3 PPP1CA POLR2G EIF4EBP1 METTL3 RPS6KB2 EIF2S1 RBM4
"REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090092"	1e-10	2.29863959830131e-09		0.745488125728775	2.21818283524294	136	FBN1 THBS1 DACT1 PMEPA1 TGFB1I1 TGFB3 NBL1 CYR61 SFRP4 INHBA BMP4 FSTL3 BMP2 ASPN HTRA3 CHRD TGFBR2 PRDM16 BAMBI DKK3 NOG ADAMTSL2 BMPER DAB2 SKI GREM1 ZNF423 ENG GDF10 GDF11 CAV1 SOX11 DACT2 ACVRL1 GDF6 ACVR2A BMPR2 TGFBR1 CRB2 BMP6 LTBP4 FBN2 RBPMS2 RBPJ LEFTY2 SMAD6 SMAD7 BMP8A NOTCH1 TGFB2 SKIL
"REGULATION OF TRANSMEMBRANE TRANSPORT%GOBP%GO:0034762"	0.00849859314053289	0.0270469435461653	0.380730400722792	0.472189793812485	1.45418576359622	188	THBS1 CACNA1C JPH2 PKD2 F2R APLNR PLN ADRA2A ATP1B2 PLCG1 KCNAB1 ATP1A2 NEDD4 THY1 DLG4 C19orf26 NLGN2 JPH4 CAV1 DAPK1 APP DPP6 CACNG4 GOPC CACNB2 OSR1 IRS2 KCNIP1 PDE4D ANO6 FXYD6 SCN4B PDZK1 FLNA KCNA5 STIM2 NOS1 SCN5A TRPC1 RAMP3 DPP10 CASQ2 TRPC6 SCN3B HOMER1 CACNA1D CACNB3 ACTN4 SEPN1 WNK2 CTTNBP2NL
"REGULATION OF TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0022898"	0.0264245227421454	0.0677037697017923	0.352487857583619	0.47235508030338	1.39883463407583	134	JPH2 PKD2 PLN ADRA2A ATP1B2 KCNAB1 ATP1A2 NEDD4 DLG4 C19orf26 NLGN2 JPH4 CAV1 DAPK1 APP CACNG4 GOPC CACNB2 OSR1 PDE4D FXYD6 SCN4B STIM2 NOS1 CASQ2 TRPC6 SCN3B HOMER1 CACNA1D CACNB3 ACTN4 SEPN1 WNK2 SHANK1 SCN2B KCNG1 AHNAK NLGN3 KCNIP2 PCSK9 CACNB1 MEF2C
"REGULATION OF TRANSPORTER ACTIVITY%GOBP%GO:0032409"	0.0340775558166862	0.0826103053619432	0.266350657088526	0.456814851816963	1.36836534919258	145	JPH2 PKD2 PLN ADRA2A ATP1B2 KCNAB1 ATP1A2 NEDD4 DLG4 C19orf26 NLGN2 JPH4 CAV1 DAPK1 APP CACNG4 GOPC CACNB2 OSR1 PDE4D FXYD6 SCN4B STIM2 NOS1 CASQ2 TRPC6 SCN3B HOMER1 CACNA1D CACNB3 ACTN4 SEPN1 WNK2 CTTNBP2NL SHANK1 SCN2B KCNG1 AHNAK NLGN3 KCNIP2 PCSK9 CACNB1 MEF2C FXYD7 CNIH2 PON1 JPH3 CRHR1 SGK1 PRNP SCN1B KCNRG
"REGULATION OF TRIGLYCERIDE METABOLIC PROCESS%GOBP%GO:0090207"	0.398058252427184	0.537913014895537	0.103197466945307	-0.43259896338712	-1.0632933603233	17	NR1H3 APOC2
"REGULATION OF TUBE DIAMETER%GOBP%GO:0035296"	0.0715287517531557	0.146307514546511	0.197822021315103	0.527852787813136	1.37756653588469	47	AGTR1 EDNRA F2R CAV1 AVPR1A ADCY6 BMPR2 TBXA2R EDN2 AGT ADRA1B HRH1 NOS1 DOCK4 HTR2B BDKRB2 AVPR2 PIK3C2A DOCK5
"REGULATION OF TUBE SIZE%GOBP%GO:0035150"	0.084648493543759	0.166740842911877	0.183023938384487	0.516122284611552	1.34565376085896	50	AGTR1 EDNRA F2R CAV1 AVPR1A ADCY6 BMPR2 TBXA2R EDN2 AGT ADRA1B HRH1 NOS1 DOCK4 HTR2B BDKRB2 AVPR2 PIK3C2A DOCK5
"REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032680"	0.147887323943662	0.258061117469865	0.219250346703755	-0.365053817333832	-1.18391168130115	56	IFIH1 HLA-E LGALS9 DDX58 CYBA JAK2 SLAMF1 TLR3 CD2 NOD2 GSTP1 HAVCR2 CCR2 ARHGEF2 PTPN22 IL23A TRIM27 PYCARD
"REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903555"	0.0925618140769255	0.178828080448914	0.287805130535564	-0.395611787207646	-1.30879402663526	59	IFIH1 HLA-E CD274 LGALS9 DDX58 CYBA JAK2 SLAMF1 TLR3 CD2 CD86 NOD2 GSTP1 HAVCR2 CCR2 ARHGEF2 PTPN22 IL23A TRIM27 PYCARD
"REGULATION OF TUMOR NECROSIS FACTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0010803"	0.0494629198168965	0.109647004577155	0.321775918075361	-0.454722207087364	-1.40488014626406	44	PTPN2 CASP8 RNF31 HIST1H2BJ GSTP1 IKBKB BIRC3 TRAIP RBCK1 SPPL2A IKBKG SYK UBA52 PYCARD PELI3
"REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479"	1.67209476343127e-10	3.59045620331769e-09	0.826657301178302	-0.63736533371173	-2.29803726710351	103	UBE2L6 IRF1 HERC5 IFIH1 TRIM21 ISG15 TREX1 POLR1C ZBP1 DDX58 IRF7 DHX58 IFI16 RELA NLRC5 IKBKE TLR3 POLR3K XRCC6 UBA7 FLOT1 POLR2H POLR3C RIPK2 CRCP HAVCR2 POLR2F POLR2L IRAK1 UBA52 RNF135 PTPN22 HSPD1 IRF5 PYCARD PIN1 STAT6 UFD1L POLR2K TBK1
"REGULATION OF TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060338"	0.00787650310018183	0.0253748988764176	0.380730400722792	-0.619638026739178	-1.60944055429891	23	STAT1 USP18 PTPN2 PTPN6 NLRC5
"REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042509"	0.48546511627907	0.621918865887216	0.0645031249656493	0.393674669927815	0.981051709615916	36	GHR IGF1 CRLF1 LIF FGFR3 KIT INPP5F IL6ST IL6
"REGULATION OF UBIQUITIN PROTEIN LIGASE ACTIVITY%GOBP%GO:1904666"	1e-10	2.29863959830131e-09		-0.709713677580799	-2.49533013920931	87	PSMB9 PSME2 PSME1 PSMB8 PSMB10 PSMA6 PSMA5 PSMB4 PSMD4 CCNB1 PSMC2 PSMA3 FBXO5 PLK1 BUB3 PSMB1 PSMB3 MAD2L1 UBE2E1 PSMA2 CDC20 PSMA4 CDK1 PSMB6 ANAPC11 PSMC6 PSMD7 UBE2C PSMD14 FBXO43 PSMD9 PSMD11 ANAPC10 UBE2S PSMC3 PSMB2 CDK2 PSMA7 ANAPC7 UBA52 PSMD13
"REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY INVOLVED IN MITOTIC CELL CYCLE%GOBP%GO:0051439"	1e-10	2.29863959830131e-09		-0.748259440722455	-2.54299948598854	71	PSMB9 PSME2 PSME1 PSMB8 PSMB10 PSMA6 PSMA5 PSMB4 PSMD4 CCNB1 PSMC2 PSMA3 FBXO5 PLK1 BUB3 PSMB1 PSMB3 MAD2L1 UBE2E1 PSMA2 CDC20 PSMA4 CDK1 PSMB6 ANAPC11 PSMC6 PSMD7 UBE2C PSMD14 FBXO43 PSMD9 PSMD11 ANAPC10 PSMC3 PSMB2 CDK2 PSMA7 ANAPC7 UBA52 PSMD13
"REGULATION OF UBIQUITIN-PROTEIN TRANSFERASE ACTIVITY%GOBP%GO:0051438"	2.49218697032136e-10	5.15721916600372e-09	0.814035837847908	-0.619406009664201	-2.25488698566126	113	PSMB9 PSME2 PSME1 PSMB8 PSMB10 PSMA6 PSMA5 PSMB4 PSMD4 CCNB1 PSMC2 PSMA3 FBXO5 PLK1 BUB3 PSMB1 PSMB3 MAD2L1 UBE2E1 PSMA2 CDC20 PSMA4 CDK1 PSMB6 ANAPC11 PSMC6 PSMD7 UBE2C PSMD14 FBXO43 PSMD9 PSMD11 ANAPC10 UBE2S PSMC3 PSMB2 CDK2 PSMA7 ANAPC7 UBA52 PSMD13
"REGULATION OF VACUOLE ORGANIZATION%GOBP%GO:0044088"	0.958092485549133	0.982530190217772	0.0325785172778622	0.251123042665241	0.623833692085282	35	FEZ1 ANXA2 IFT88 TBC1D14 SH3GLB1 PIKFYVE PIP4K2B FEZ2
"REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR PRODUCTION%GOBP%GO:0010574"	0.140405616224649	0.247530615755719	0.14551614609036	0.576680302900132	1.30283538791188	22	SULF2 CCBE1 CYP1B1 FLT4 IL6ST RORA PTGS2 IL6 SULF1 GATA4 HIF1A TGFB1
"REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030947"	0.014003334475958	0.0407297686666289	0.380730400722792	0.72336220112861	1.60266319303376	20	ITGA5 TMEM204 VTN NEDD4 DAB2IP FLT1
"REGULATION OF VASCULAR PERMEABILITY%GOBP%GO:0043114"	0.0779436152570481	0.156412548764629	0.206587922696891	0.645283739938171	1.40014786351753	18	SLIT2 ANGPT1 PDE2A TEK SRC RAMP2 BDKRB2 PDE3A TRPV4 TGFB1
"REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342"	7.22337268180688e-10	1.347059162866e-08	0.801215574617779	0.657878433436563	2.00118324534262	164	SPARC THBS1 THBS2 PTGIS ITGA5 SERPINE1 SRPX2 DCN BMP4 COL4A2 ECM1 PROK1 SFRP2 APLNR FGF1 SERPINF1 RUNX1 NGFR AQP1 TEK PGF TMEM2 HEY1 PLXND1 PLCG1 VEGFC EPHA2 SEMA5A F3 FGF18 CYP1B1 VASH1 KIT ENG RHOB VASH2 TWIST1 DLL1 KDR ECSCR AMOT THBS4 SPHK1 PDGFB DAB2IP WNT5A WNT4 SFRP1 EGR1 ETS1 PRKD1 FLT1 MYOCD FGF2 ROCK2 CD34 RAMP2 PTGS2 DLL4 KLF4 CTNNB1 TMEM100 NOTCH1 PDGFA IL6 PDE3B
"REGULATION OF VASOCONSTRICTION%GOBP%GO:0019229"	0.0392712399700935	0.0914013621435463	0.321775918075361	0.635226797445994	1.46743701061548	24	AGTR1 F2R CAV1 AVPR1A BMPR2 TBXA2R AGT ADRA1B HRH1 DOCK4 BDKRB2 AVPR2 DOCK5
"REGULATION OF VENTRICULAR CARDIAC MUSCLE CELL MEMBRANE REPOLARIZATION%GOBP%GO:0060307"	0.94406779661017	0.975837887317857	0.0407403526717903	0.270842048326911	0.568287587895539	15	SCN4B SCN5A SCN1B DLG1 CACNA2D1 AKAP9
"REGULATION OF VESICLE FUSION%GOBP%GO:0031338"	0.542735042735043	0.67473746107467	0.0582216241124161	0.359124225899042	0.946858184695078	53	TBC1D8B EVI5 TBC1D2 ANXA2 TBC1D2B ZNF286A EVI5L TBC1D16 TBC1D13 VPS18 TBC1D14 RABGAP1 SGSM2 TBC1D9B SGSM1 ANXA1 TBC1D12 STXBP1 TBC1D4
"REGULATION OF VESICLE-MEDIATED TRANSPORT%GOBP%GO:0060627"	0.171759747102213	0.287404963198095	0.103576326612592	0.362575723333048	1.1426813827049	338	SERPINE1 SFRP4 CACNA1G EHD2 SDC1 ANGPT1 SYTL2 ADRA2A ABL1 SYT8 ADIPOQ DAB2 VTN TBC1D8B GREM1 DLG4 C19orf26 DLL1 CAV1 GAS1 SGIP1 APP GOPC ABL2 EVI5 KCNB1 CACNA1I INPP5F SRC CCL21 C2CD4C PRKD1 SYTL4 TUB CACNA1H TBC1D2 ANXA2 TBC1D2B CDH13 ANO6 ZNF286A ZFYVE16 EVI5L PICALM TBC1D16 SNX33 SEPT5 CLIP3 TBC1D13 NRP1 AXL SYT7 APLN ACSL3 RIMS3 VPS18 SYTL5 SYT1 RAB15 GATA2 TBC1D14 TBC1D20 RAB8B RABGAP1
"REGULATION OF VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046596"	0.0350188893057081	0.0844931546388783	0.321775918075361	-0.56285424226081	-1.44656900940242	22	LGALS9 CD74 TRIM26 TRIM38 IFITM1 IFITM3 CD4 TRIM11
"REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045069"	1.04754954607669e-06	1.07032509061622e-05	0.643551836150722	-0.621527689041282	-2.12095000090219	69	PLSCR1 ISG15 IFIT1 APOBEC3G OASL OAS1 ISG20 CCL5 APOBEC3H IFI16 IFIT5 MX1 FMR1 OAS3 APOBEC3D PPIH BANF1 ADAR FAM111A EIF2AK2 IFITM1 RSAD2 APOBEC3F APOBEC3A BST2 PARP10 TOP2A C19orf66 PPIE PPIA
"REGULATION OF VIRAL LIFE CYCLE%GOBP%GO:1903900"	2.34357185301588e-07	2.67271349992834e-06	0.690132458796796	-0.562269243880177	-2.05314822167989	109	PLSCR1 TRIM21 ISG15 IFIT1 APOBEC3G LGALS9 CD74 OASL LAMP3 OAS1 ISG20 CCL5 TRIM26 APOBEC3H IFI16 IFIT5 MX1 FMR1 OAS3 APOBEC3D PPIH TRIM38 BANF1 ADAR FAM111A EIF2AK2 IFITM1 RSAD2 APOBEC3F
"REGULATION OF VIRAL PROCESS%GOBP%GO:0050792"	2.87852621263805e-09	4.64547060479826e-08	0.774939030136436	-0.538075662901265	-2.03824915963327	160	PLSCR1 TRIM21 STAT1 ISG15 IFIT1 APOBEC3G LGALS9 CD74 OASL LAMP3 OAS1 ISG20 CCL5 DYNLT1 TRIM26 APOBEC3H IFI16 IFIT5 MX1 FMR1 OAS3 POLR2D APOBEC3D PPIH TRIM38 POLR2G BANF1 ADAR FAM111A POLR2H EIF2AK2 IFITM1 RSAD2 APOBEC3F APOBEC3A SUPT4H1 BST2 APOE POLR2J PSMC3 PARP10 ZNF639 POLR2I POLR2F TOP2A POLR2L C19orf66 PPIE TRIM14 GTF2B PPIA TRIM27 TAF11 IFITM3 CD4 TRIM11
"REGULATION OF VIRAL RELEASE FROM HOST CELL%GOBP%GO:1902186"	0.698275862068966	0.804569313906136	0.0806388495950661	-0.307204680307242	-0.845794194761141	27	TRIM21 TRIM26
"REGULATION OF VIRAL TRANSCRIPTION%GOBP%GO:0046782"	0.0208368781641364	0.0556372834226577	0.352487857583619	-0.455413634101375	-1.47695900065981	56	TRIM21 CCL5 POLR2D POLR2G POLR2H SUPT4H1 POLR2J PSMC3 ZNF639 POLR2I POLR2F POLR2L TRIM14 GTF2B TRIM27 TAF11 IFITM3 TRIM11 POLR2K TARBP2 HPN
"REGULATION OF VIRAL-INDUCED CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0039531"	0.0631067961165049	0.132894574341364	0.282013350011725	-0.615384730815758	-1.46192792451354	15	DDX60 DHX58 C1QBP BIRC3
"REGULATION OF VOLTAGE-GATED CALCIUM CHANNEL ACTIVITY%GOBP%GO:1901385"	0.806701030927835	0.886996737960053	0.0676760401641789	-0.311790415208418	-0.773979994982124	19	GBAS FMR1
"REGULATION OF WNT SIGNALING PATHWAY%GOBP%GO:0030111"	0.000614200609530105	0.00299912229125452	0.477270815362862	0.492212379193075	1.53280225030923	238	COL1A1 HIC1 DACT1 LRP1 IGFBP4 DACT3 SNAI2 SULF2 BICC1 LATS2 GLI3 PRICKLE1 MDFI SFRP4 NKD2 BMP2 TCF7L1 SFRP2 LRP4 BAMBI DKK3 NOG NKD1 CDK14 DAB2 WNT2B SOX4 SKI MCC GREM1 TMEM198 SOX7 DIXDC1 CAV1 DAPK3 HECW1 DACT2 DKK2 WNT11 APCDD1 GLI1 DAB2IP WNT5A WNT4 SFRP1 IGFBP6 SFRP5 WNT7A USP34 NXN
"REGULATION OF WOUND HEALING%GOBP%GO:0061041"	0.000151795081499776	0.00093071966338931	0.518848077743792	0.629882186537565	1.7636660944023	81	THBS1 PRKG1 C1QTNF1 SERPINE1 PDPN PDGFRA F2R THBD FAP PHLDB2 PLAU ADRA2A SELP VTN F3 CASK CAV1 VAV2 STX2 PDGFB ADAMTS18 FGF2 CD34 ANO6 MYLK
"RELEASE OF CYTOCHROME C FROM MITOCHONDRIA%GOBP%GO:0001836"	0.109223300970874	0.203682405734929	0.211400189384923	-0.554830047560673	-1.36372750655714	17	IFI6 BAK1 SOD2 FIS1 SFN BAX DNM1L BCL2
"RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL%GOBP%GO:0051209"	0.258409785932722	0.391081988029115	0.101350743797099	0.492510243357561	1.16808235898823	27	PKD2 F2R ITPR2 CCL21 FGF2 HTR2B IBTK
"REMOVAL OF LICENSING FACTORS FROM ORIGINS%REACTOME%R-HSA-69300.2"	1e-10	2.29863959830131e-09		-0.740342285479845	-2.48548522730609	65	PSMB9 PSME2 PSME1 PSMB8 PSMB10 PSMA6 PSMA5 PSMB4 CDT1 PSMD4 GMNN CCNA2 PSMC2 PSMA3 PSMB1 PSMB3 PSMA2 MCM3 PSMA4 PSMB6 PSMC6 PSMD7 PSMD14 PSMD9 PSMD11 SHFM1 MCM6 MCM2 MCM4 PSMC3 PSMB2 CDK2 CDKN1B MCM5 MCM7 PSMA7 UBA52 PSMD13
"RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001"	1e-10	2.29863959830131e-09		0.753584553875514	2.2123180720875	116	PDGFRB ACTA2 SULF2 AGTR1 PDGFRA SLIT2 PKD2 BMP4 BMP2 COL4A1 FGF1 WNK4 ANGPT1 LRP4 TEK PCSK5 ADIPOQ FOXF1 ROBO2 MME NPNT ITGA8 SOX4 BASP1 HAS2 TCF21 PODXL SMO DLL1 DACT2 SIX2 WNT11 GLI2 LHX1 PDGFB OSR1 WNT4 EGR1 TGFBR1 MYO1E PKD1 FGF2 WFS1 CD34 STRA6 MTSS1 KLHL3 AGT VANGL2 WNT7B TGFB2 ITGB4 ENPEP OSR2
"RENAL SYSTEM PROCESS%GOBP%GO:0003014"	0.000170216443172719	0.00102649916141292	0.518848077743792	0.66779235474559	1.8155354549304	63	SULF2 AGTR1 F2R WNK4 AQP1 ADCY2 PCSK5 HAS2 ADCY6 RAB11FIP2 PDGFB MYO1E ADCY1 MCAM WFS1 CD34 KLHL3 HBB AGT ADCY9 ADCY8 PRKAR1A
"RENAL TUBULE DEVELOPMENT%GOBP%GO:0061326"	0.000958971908703644	0.00434756522567765	0.477270815362862	0.733548578165753	1.76923278747564	29	PKD2 BMP4 BMP2 COL4A1 FGF1 WNK4 NPNT TCF21 WNT11 OSR1 PKD1 FGF2 MTSS1 KLHL3 WNT7B
"RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333"	4.12456265653223e-05	0.000298550854066621	0.557332238758646	0.811495964715587	1.90373713042903	26	PKD2 BMP4 BMP2 COL4A1 FGF1 WNK4 NPNT TCF21 WNT11 OSR1 PKD1 FGF2 MTSS1 KLHL3
